"site","site2","Date_time","degf_avg","degf_lo","degf_hi","rh_avg","degc_avg","Yr","Mnth","Julian","Hr"
"mikewoolf4","A4",2020-09-21 22:00:00,62.59,61.2,64,74.02,16.9944444444444,2020,"Sep",265,22
"mikewoolf4","A4",2020-09-21 23:00:00,63.9,61.2,66,65.89,17.7222222222222,2020,"Sep",265,23
"mikewoolf4","A4",2020-09-22 00:00:00,64.73,62.6,66.9,61.25,18.1833333333333,2020,"Sep",266,0
"mikewoolf4","A4",2020-09-22 01:00:00,63.18,61.5,66.4,65.94,17.3222222222222,2020,"Sep",266,1
"mikewoolf4","A4",2020-09-22 02:00:00,59.83,57.7,61.9,71.85,15.4611111111111,2020,"Sep",266,2
"mikewoolf4","A4",2020-09-22 03:00:00,59.81,57.9,61.3,72.4,15.45,2020,"Sep",266,3
"mikewoolf4","A4",2020-09-22 04:00:00,57.85,57,58.6,76.83,14.3611111111111,2020,"Sep",266,4
"mikewoolf4","A4",2020-09-22 05:00:00,57.15,56.3,57.9,74.64,13.9722222222222,2020,"Sep",266,5
"mikewoolf4","A4",2020-09-22 06:00:00,55.89,54.7,57,82.03,13.2722222222222,2020,"Sep",266,6
"mikewoolf4","A4",2020-09-22 07:00:00,58.08,55.6,62.1,83.63,14.4888888888889,2020,"Sep",266,7
"mikewoolf4","A4",2020-09-22 08:00:00,67.65,63.1,72.9,75.01,19.8055555555556,2020,"Sep",266,8
"mikewoolf4","A4",2020-09-22 09:00:00,76.33,74.7,78.1,60.71,24.6277777777778,2020,"Sep",266,9
"mikewoolf4","A4",2020-09-22 10:00:00,82.03,79.2,85.3,51.99,27.7944444444444,2020,"Sep",266,10
"mikewoolf4","A4",2020-09-22 11:00:00,88.49,86.7,90,44.37,31.3833333333333,2020,"Sep",266,11
"mikewoolf4","A4",2020-09-22 12:00:00,92.73,90.5,93.9,38.39,33.7388888888889,2020,"Sep",266,12
"mikewoolf5","A5",2020-07-13 18:00:00,91.15,90.9,91.4,28.05,32.8611111111111,2020,"Jul",195,18
"mikewoolf5","A5",2020-07-13 19:00:00,87.47,84.2,91,34.89,30.8166666666667,2020,"Jul",195,19
"mikewoolf5","A5",2020-07-13 20:00:00,80.79,79.5,84,42.78,27.1055555555556,2020,"Jul",195,20
"mikewoolf5","A5",2020-07-13 21:00:00,78.99,78.3,80.4,39.53,26.1055555555556,2020,"Jul",195,21
"mikewoolf5","A5",2020-07-13 22:00:00,78.62,77.2,79.7,39.78,25.9,2020,"Jul",195,22
"mikewoolf5","A5",2020-07-13 23:00:00,75.38,72.3,77.7,48.02,24.1,2020,"Jul",195,23
"mikewoolf5","A5",2020-07-14 00:00:00,70.48,69.1,73.2,59.08,21.3777777777778,2020,"Jul",196,0
"mikewoolf5","A5",2020-07-14 01:00:00,67.75,66.4,69.3,66.75,19.8611111111111,2020,"Jul",196,1
"mikewoolf5","A5",2020-07-14 02:00:00,65.34,64.2,66.7,71.66,18.5222222222222,2020,"Jul",196,2
"mikewoolf5","A5",2020-07-14 03:00:00,63.95,63.3,64.6,73.1,17.75,2020,"Jul",196,3
"mikewoolf5","A5",2020-07-14 04:00:00,62.22,61,63.9,77.81,16.7888888888889,2020,"Jul",196,4
"mikewoolf5","A5",2020-07-14 05:00:00,61.06,60.8,61.5,73.35,16.1444444444444,2020,"Jul",196,5
"mikewoolf5","A5",2020-07-14 06:00:00,63.24,62.1,64.4,74.05,17.3555555555556,2020,"Jul",196,6
"mikewoolf5","A5",2020-07-14 07:00:00,67.73,65.7,70,70.93,19.85,2020,"Jul",196,7
"mikewoolf5","A5",2020-07-14 08:00:00,73.41,71.2,76.1,60.04,23.0055555555556,2020,"Jul",196,8
"mikewoolf5","A5",2020-07-14 09:00:00,80.07,77.4,82.8,50.35,26.7055555555556,2020,"Jul",196,9
"mikewoolf5","A5",2020-07-14 10:00:00,85.15,82.9,86.9,45.38,29.5277777777778,2020,"Jul",196,10
"mikewoolf5","A5",2020-07-14 11:00:00,89.08,87.6,90.1,41.97,31.7111111111111,2020,"Jul",196,11
"mikewoolf5","A5",2020-07-14 12:00:00,92.33,90.9,93.6,38.75,33.5166666666667,2020,"Jul",196,12
"mikewoolf5","A5",2020-07-14 13:00:00,94.38,93.7,95,37.45,34.6555555555556,2020,"Jul",196,13
"mikewoolf5","A5",2020-07-14 14:00:00,95.17,94.5,96.1,38.82,35.0944444444444,2020,"Jul",196,14
"mikewoolf5","A5",2020-07-14 15:00:00,94.98,93,96.1,41.88,34.9888888888889,2020,"Jul",196,15
"mikewoolf5","A5",2020-07-14 16:00:00,92.34,91.4,93.6,45.87,33.5222222222222,2020,"Jul",196,16
"mikewoolf5","A5",2020-07-14 17:00:00,88.63,87.3,91.9,55.65,31.4611111111111,2020,"Jul",196,17
"mikewoolf5","A5",2020-07-14 18:00:00,84.39,80.8,87.8,57.86,29.1055555555556,2020,"Jul",196,18
"mikewoolf5","A5",2020-07-14 19:00:00,77.71,75.9,80.8,64.38,25.3944444444444,2020,"Jul",196,19
"mikewoolf5","A5",2020-07-14 20:00:00,74.52,73.6,76.3,63.95,23.6222222222222,2020,"Jul",196,20
"mikewoolf5","A5",2020-07-14 21:00:00,72.83,71.8,74.3,60.67,22.6833333333333,2020,"Jul",196,21
"mikewoolf5","A5",2020-07-14 22:00:00,72.53,70.3,74.1,51.78,22.5166666666667,2020,"Jul",196,22
"mikewoolf5","A5",2020-07-14 23:00:00,69.31,68.4,70.7,51.34,20.7277777777778,2020,"Jul",196,23
"mikewoolf5","A5",2020-07-15 00:00:00,69.35,68.4,70.5,52.31,20.75,2020,"Jul",197,0
"mikewoolf5","A5",2020-07-15 01:00:00,67.21,66.2,68.9,61.6,19.5611111111111,2020,"Jul",197,1
"mikewoolf5","A5",2020-07-15 02:00:00,64.9,64,66.2,64.35,18.2777777777778,2020,"Jul",197,2
"mikewoolf5","A5",2020-07-15 03:00:00,64.13,63.7,64.8,65.8,17.85,2020,"Jul",197,3
"mikewoolf5","A5",2020-07-15 04:00:00,63.05,62.2,63.9,74.57,17.25,2020,"Jul",197,4
"mikewoolf5","A5",2020-07-15 05:00:00,61.94,61.5,62.8,75.5,16.6333333333333,2020,"Jul",197,5
"mikewoolf5","A5",2020-07-15 06:00:00,63.69,62.4,65.1,80.32,17.6055555555556,2020,"Jul",197,6
"mikewoolf5","A5",2020-07-15 07:00:00,68.38,66.4,70.7,75.53,20.2111111111111,2020,"Jul",197,7
"mikewoolf5","A5",2020-07-15 08:00:00,75.09,72,77.4,60.39,23.9388888888889,2020,"Jul",197,8
"mikewoolf5","A5",2020-07-15 09:00:00,80.18,78.6,82.4,51.8,26.7666666666667,2020,"Jul",197,9
"mikewoolf5","A5",2020-07-15 11:00:00,89.97,88.2,91.9,42.7,32.2055555555556,2020,"Jul",197,11
"mikewoolf5","A5",2020-07-15 12:00:00,93.17,91.9,94.3,39.8,33.9833333333333,2020,"Jul",197,12
"mikewoolf5","A5",2020-07-15 13:00:00,95.12,94.5,95.7,38.54,35.0666666666667,2020,"Jul",197,13
"mikewoolf5","A5",2020-07-15 14:00:00,96.13,95.4,96.6,37.39,35.6277777777778,2020,"Jul",197,14
"mikewoolf5","A5",2020-07-15 15:00:00,96.35,94.6,97.7,40.66,35.75,2020,"Jul",197,15
"mikewoolf5","A5",2020-07-15 16:00:00,93.75,91.9,95,46.39,34.3055555555556,2020,"Jul",197,16
"mikewoolf5","A5",2020-07-15 17:00:00,89.71,87.8,92.3,51.83,32.0611111111111,2020,"Jul",197,17
"mikewoolf5","A5",2020-07-15 18:00:00,85.94,83.8,88.2,60.11,29.9666666666667,2020,"Jul",197,18
"mikewoolf5","A5",2020-07-15 19:00:00,81.14,79.2,84,68.49,27.3,2020,"Jul",197,19
"mikewoolf5","A5",2020-07-15 20:00:00,77.66,75.7,79.5,64.98,25.3666666666667,2020,"Jul",197,20
"mikewoolf5","A5",2020-07-15 21:00:00,74.06,71.6,76.3,59.13,23.3666666666667,2020,"Jul",197,21
"mikewoolf5","A5",2020-07-15 22:00:00,70.85,69.4,72.3,57.36,21.5833333333333,2020,"Jul",197,22
"mikewoolf5","A5",2020-07-15 23:00:00,71.15,69.3,73.6,53.93,21.75,2020,"Jul",197,23
"mikewoolf5","A5",2020-07-16 00:00:00,74.09,72.3,75,45.45,23.3833333333333,2020,"Jul",198,0
"mikewoolf5","A5",2020-07-16 01:00:00,71.98,70.3,73,50.09,22.2111111111111,2020,"Jul",198,1
"mikewoolf5","A5",2020-07-16 02:00:00,68.56,67.8,70.5,56.44,20.3111111111111,2020,"Jul",198,2
"mikewoolf5","A5",2020-07-16 03:00:00,66.99,65.8,68.4,65.43,19.4388888888889,2020,"Jul",198,3
"mikewoolf5","A5",2020-07-16 04:00:00,65.37,64.9,66,74.09,18.5388888888889,2020,"Jul",198,4
"mikewoolf5","A5",2020-07-16 05:00:00,64.63,64.2,65.3,79.24,18.1277777777778,2020,"Jul",198,5
"mikewoolf5","A5",2020-07-16 06:00:00,65.42,64.8,66.4,84.65,18.5666666666667,2020,"Jul",198,6
"mikewoolf5","A5",2020-07-16 07:00:00,69.74,67.5,72.9,74.99,20.9666666666667,2020,"Jul",198,7
"mikewoolf5","A5",2020-07-16 08:00:00,76.87,74.1,79.9,59.75,24.9277777777778,2020,"Jul",198,8
"mikewoolf5","A5",2020-07-16 09:00:00,83.67,81.1,86,49.04,28.7055555555556,2020,"Jul",198,9
"mikewoolf5","A5",2020-07-16 10:00:00,88.07,86.7,90,44.38,31.15,2020,"Jul",198,10
"mikewoolf5","A5",2020-07-16 11:00:00,91.93,90.7,93.4,42.14,33.2944444444444,2020,"Jul",198,11
"mikewoolf5","A5",2020-07-16 12:00:00,94.68,93.7,95.4,40.29,34.8222222222222,2020,"Jul",198,12
"mikewoolf5","A5",2020-07-16 13:00:00,96.47,95.9,96.8,38.63,35.8166666666667,2020,"Jul",198,13
"mikewoolf5","A5",2020-07-16 14:00:00,96.6,95.9,97.5,42,35.8888888888889,2020,"Jul",198,14
"mikewoolf5","A5",2020-07-16 15:00:00,95.31,94.6,96.6,43.09,35.1722222222222,2020,"Jul",198,15
"mikewoolf5","A5",2020-07-16 16:00:00,94.18,92.5,95.7,46.19,34.5444444444444,2020,"Jul",198,16
"mikewoolf5","A5",2020-07-16 17:00:00,90.3,88.2,92.8,48.83,32.3888888888889,2020,"Jul",198,17
"mikewoolf5","A5",2020-07-16 18:00:00,86.26,84,88.5,54.49,30.1444444444444,2020,"Jul",198,18
"mikewoolf5","A5",2020-07-16 19:00:00,81.41,79,84.4,62.64,27.45,2020,"Jul",198,19
"mikewoolf5","A5",2020-07-16 20:00:00,77.99,77.2,79.5,62.43,25.55,2020,"Jul",198,20
"mikewoolf5","A5",2020-07-16 21:00:00,75.95,74.7,77.9,63.31,24.4166666666667,2020,"Jul",198,21
"mikewoolf5","A5",2020-07-16 22:00:00,74.79,74.1,75.6,61.31,23.7722222222222,2020,"Jul",198,22
"mikewoolf5","A5",2020-07-16 23:00:00,74.13,73.2,74.8,61.11,23.4055555555556,2020,"Jul",198,23
"mikewoolf5","A5",2020-07-17 00:00:00,72.44,71.2,73.9,62.45,22.4666666666667,2020,"Jul",199,0
"mikewoolf5","A5",2020-07-17 01:00:00,70.16,68.5,71.6,67.31,21.2,2020,"Jul",199,1
"mikewoolf5","A5",2020-07-17 02:00:00,67.06,65.8,68.9,76.95,19.4777777777778,2020,"Jul",199,2
"mikewoolf5","A5",2020-07-17 03:00:00,65.73,64.4,67.8,74.83,18.7388888888889,2020,"Jul",199,3
"mikewoolf5","A5",2020-07-17 04:00:00,67.36,66.9,68,65.83,19.6444444444444,2020,"Jul",199,4
"mikewoolf5","A5",2020-07-17 05:00:00,64.78,64.2,66.2,75.34,18.2111111111111,2020,"Jul",199,5
"mikewoolf5","A5",2020-07-17 06:00:00,65.3,64.4,66.6,79.19,18.5,2020,"Jul",199,6
"mikewoolf5","A5",2020-07-17 07:00:00,70.69,68.2,74.1,67.3,21.4944444444444,2020,"Jul",199,7
"mikewoolf5","A5",2020-07-17 08:00:00,76.08,74.1,78.1,56.49,24.4888888888889,2020,"Jul",199,8
"mikewoolf5","A5",2020-07-17 09:00:00,81.56,79.3,83.3,50.35,27.5333333333333,2020,"Jul",199,9
"mikewoolf5","A5",2020-07-17 10:00:00,85.56,84.4,87.4,46.88,29.7555555555556,2020,"Jul",199,10
"mikewoolf5","A5",2020-07-17 11:00:00,90.13,88.2,92.3,42.51,32.2944444444444,2020,"Jul",199,11
"mikewoolf5","A5",2020-07-17 12:00:00,94.17,93.2,95.4,40.78,34.5388888888889,2020,"Jul",199,12
"mikewoolf5","A5",2020-07-17 13:00:00,96.28,95.2,97.3,38.88,35.7111111111111,2020,"Jul",199,13
"mikewoolf5","A5",2020-07-17 14:00:00,97.43,96.8,98.2,39.12,36.35,2020,"Jul",199,14
"mikewoolf5","A5",2020-07-17 15:00:00,96.14,95.2,97.5,42.62,35.6333333333333,2020,"Jul",199,15
"mikewoolf5","A5",2020-07-17 16:00:00,94.25,92.3,95.9,46.11,34.5833333333333,2020,"Jul",199,16
"mikewoolf5","A5",2020-07-17 17:00:00,90.17,88,92.5,50.9,32.3166666666667,2020,"Jul",199,17
"mikewoolf5","A5",2020-07-17 18:00:00,85.99,84,88.2,54.41,29.9944444444444,2020,"Jul",199,18
"mikewoolf5","A5",2020-07-17 19:00:00,81.47,78.8,84.4,58.6,27.4833333333333,2020,"Jul",199,19
"mikewoolf5","A5",2020-07-17 20:00:00,77.13,75.6,79.2,65.98,25.0722222222222,2020,"Jul",199,20
"mikewoolf5","A5",2020-07-17 21:00:00,75.38,73.9,76.5,66.71,24.1,2020,"Jul",199,21
"mikewoolf5","A5",2020-07-17 22:00:00,72.93,71.4,74.8,68.06,22.7388888888889,2020,"Jul",199,22
"mikewoolf5","A5",2020-07-17 23:00:00,71.23,70.7,72.7,68.28,21.7944444444444,2020,"Jul",199,23
"mikewoolf5","A5",2020-07-18 00:00:00,70.66,69.6,71.4,67.67,21.4777777777778,2020,"Jul",200,0
"mikewoolf5","A5",2020-07-18 01:00:00,68.94,68,70.2,69.55,20.5222222222222,2020,"Jul",200,1
"mikewoolf5","A5",2020-07-18 02:00:00,67.53,66.6,68.7,69.77,19.7388888888889,2020,"Jul",200,2
"mikewoolf5","A5",2020-07-18 03:00:00,66.15,65.3,67.1,70.82,18.9722222222222,2020,"Jul",200,3
"mikewoolf5","A5",2020-07-18 04:00:00,64.27,63.3,65.7,75.09,17.9277777777778,2020,"Jul",200,4
"mikewoolf5","A5",2020-07-18 05:00:00,62.23,61.7,63.3,80.28,16.7944444444444,2020,"Jul",200,5
"mikewoolf5","A5",2020-07-18 06:00:00,64.07,62.4,66.6,80.49,17.8166666666667,2020,"Jul",200,6
"mikewoolf5","A5",2020-07-18 07:00:00,68.93,66.6,72,72.26,20.5166666666667,2020,"Jul",200,7
"mikewoolf5","A5",2020-07-18 08:00:00,75.35,73.2,77.9,59.8,24.0833333333333,2020,"Jul",200,8
"mikewoolf5","A5",2020-07-18 09:00:00,81.96,79.3,85.3,53.13,27.7555555555556,2020,"Jul",200,9
"mikewoolf5","A5",2020-07-18 10:00:00,87.97,86.2,90,46.19,31.0944444444444,2020,"Jul",200,10
"mikewoolf5","A5",2020-07-18 11:00:00,91.88,90.9,93,43.31,33.2666666666667,2020,"Jul",200,11
"mikewoolf5","A5",2020-07-18 12:00:00,94.67,93.6,95.7,41.14,34.8166666666667,2020,"Jul",200,12
"mikewoolf5","A5",2020-07-18 13:00:00,97.07,96.4,98.1,39.63,36.15,2020,"Jul",200,13
"mikewoolf5","A5",2020-07-18 14:00:00,97.63,97.2,98.6,40.08,36.4611111111111,2020,"Jul",200,14
"mikewoolf5","A5",2020-07-18 15:00:00,96.94,95.9,98.2,44.33,36.0777777777778,2020,"Jul",200,15
"mikewoolf5","A5",2020-07-18 16:00:00,95.22,93.9,96.6,50,35.1222222222222,2020,"Jul",200,16
"mikewoolf5","A5",2020-07-18 17:00:00,92.04,89.2,94.5,54.97,33.3555555555556,2020,"Jul",200,17
"mikewoolf5","A5",2020-07-18 18:00:00,87.11,85.1,89.4,58.85,30.6166666666667,2020,"Jul",200,18
"mikewoolf5","A5",2020-07-18 19:00:00,82.65,80.8,85.5,66.59,28.1388888888889,2020,"Jul",200,19
"mikewoolf5","A5",2020-07-18 20:00:00,79.13,77.9,81,69.85,26.1833333333333,2020,"Jul",200,20
"mikewoolf5","A5",2020-07-18 21:00:00,76.38,74.3,78.6,62.12,24.6555555555556,2020,"Jul",200,21
"mikewoolf5","A5",2020-07-18 22:00:00,75.35,74.3,76.3,42.35,24.0833333333333,2020,"Jul",200,22
"mikewoolf5","A5",2020-07-18 23:00:00,76.23,73.8,77.2,38.83,24.5722222222222,2020,"Jul",200,23
"mikewoolf5","A5",2020-07-19 00:00:00,73.43,72.3,73.9,44.6,23.0166666666667,2020,"Jul",201,0
"mikewoolf5","A5",2020-07-19 01:00:00,70.24,69.3,72.5,50.24,21.2444444444444,2020,"Jul",201,1
"mikewoolf5","A5",2020-07-19 02:00:00,68.32,67.3,70,59.76,20.1777777777778,2020,"Jul",201,2
"mikewoolf5","A5",2020-07-19 03:00:00,66.83,66.2,67.8,70.98,19.35,2020,"Jul",201,3
"mikewoolf5","A5",2020-07-19 04:00:00,65.59,64.8,66.6,73.95,18.6611111111111,2020,"Jul",201,4
"mikewoolf5","A5",2020-07-19 05:00:00,64.72,64.2,65.5,76.5,18.1777777777778,2020,"Jul",201,5
"mikewoolf5","A5",2020-07-19 06:00:00,66.35,64.9,68.9,76.31,19.0833333333333,2020,"Jul",201,6
"mikewoolf5","A5",2020-07-19 07:00:00,71.15,68.9,74.3,70.51,21.75,2020,"Jul",201,7
"mikewoolf5","A5",2020-07-19 08:00:00,77.32,74.5,80.4,59.57,25.1777777777778,2020,"Jul",201,8
"mikewoolf5","A5",2020-07-19 09:00:00,83.13,80.6,85.5,52.75,28.4055555555556,2020,"Jul",201,9
"mikewoolf5","A5",2020-07-19 10:00:00,88,86.2,89.1,47.18,31.1111111111111,2020,"Jul",201,10
"mikewoolf5","A5",2020-07-19 11:00:00,91.73,90,93.6,44.13,33.1833333333333,2020,"Jul",201,11
"mikewoolf5","A5",2020-07-19 12:00:00,95.96,94.3,97.3,41.91,35.5333333333333,2020,"Jul",201,12
"mikewoolf5","A5",2020-07-19 13:00:00,98.63,97.9,99.5,38.74,37.0166666666667,2020,"Jul",201,13
"mikewoolf5","A5",2020-07-19 14:00:00,98.7,98.2,99.1,39.15,37.0555555555556,2020,"Jul",201,14
"mikewoolf5","A5",2020-07-19 15:00:00,97.77,96.6,99.3,42.97,36.5388888888889,2020,"Jul",201,15
"mikewoolf5","A5",2020-07-19 16:00:00,94.69,92.5,96.6,45.93,34.8277777777778,2020,"Jul",201,16
"mikewoolf5","A5",2020-07-19 17:00:00,90.78,88.3,93.2,49.68,32.6555555555556,2020,"Jul",201,17
"mikewoolf5","A5",2020-07-19 18:00:00,86.47,84.4,88.7,55.12,30.2611111111111,2020,"Jul",201,18
"mikewoolf5","A5",2020-07-19 19:00:00,81.43,79.5,84.2,68.02,27.4611111111111,2020,"Jul",201,19
"mikewoolf5","A5",2020-07-19 20:00:00,78.08,76.6,80.2,67.53,25.6,2020,"Jul",201,20
"mikewoolf5","A5",2020-07-19 21:00:00,75.86,75.2,77,65.54,24.3666666666667,2020,"Jul",201,21
"mikewoolf5","A5",2020-07-19 22:00:00,74.78,73.6,76.3,67.43,23.7666666666667,2020,"Jul",201,22
"mikewoolf5","A5",2020-07-19 23:00:00,72.99,72,74.1,66.35,22.7722222222222,2020,"Jul",201,23
"mikewoolf5","A5",2020-07-20 00:00:00,71.9,70.9,72.7,62.51,22.1666666666667,2020,"Jul",202,0
"mikewoolf5","A5",2020-07-20 01:00:00,70.19,68.9,71.6,66.21,21.2166666666667,2020,"Jul",202,1
"mikewoolf5","A5",2020-07-20 02:00:00,68.09,67.5,69.3,74.14,20.05,2020,"Jul",202,2
"mikewoolf5","A5",2020-07-20 03:00:00,67.12,66.4,68.2,76.91,19.5111111111111,2020,"Jul",202,3
"mikewoolf5","A5",2020-07-20 04:00:00,66.02,65.3,67.3,79.17,18.9,2020,"Jul",202,4
"mikewoolf5","A5",2020-07-20 05:00:00,64.95,64.4,65.8,81.08,18.3055555555556,2020,"Jul",202,5
"mikewoolf5","A5",2020-07-20 06:00:00,66.42,65.5,68.2,80.25,19.1222222222222,2020,"Jul",202,6
"mikewoolf5","A5",2020-07-20 07:00:00,70.58,68.5,73.6,68.56,21.4333333333333,2020,"Jul",202,7
"mikewoolf5","A5",2020-07-20 08:00:00,76.04,73.6,79.2,58.8,24.4666666666667,2020,"Jul",202,8
"mikewoolf5","A5",2020-07-20 09:00:00,82.25,79.3,85.6,50.29,27.9166666666667,2020,"Jul",202,9
"mikewoolf5","A5",2020-07-20 10:00:00,87.23,85.8,89.2,45.64,30.6833333333333,2020,"Jul",202,10
"mikewoolf5","A5",2020-07-20 11:00:00,90.81,89.1,92.5,42.57,32.6722222222222,2020,"Jul",202,11
"mikewoolf5","A5",2020-07-20 12:00:00,94.28,93.2,95.5,39.99,34.6,2020,"Jul",202,12
"mikewoolf5","A5",2020-07-20 13:00:00,96.03,95.5,96.8,39.3,35.5722222222222,2020,"Jul",202,13
"mikewoolf5","A5",2020-07-20 14:00:00,96.03,95.2,96.8,41.81,35.5722222222222,2020,"Jul",202,14
"mikewoolf5","A5",2020-07-20 15:00:00,95.59,94.6,97.5,44.25,35.3277777777778,2020,"Jul",202,15
"mikewoolf5","A5",2020-07-20 16:00:00,93.08,91.4,95,45.73,33.9333333333333,2020,"Jul",202,16
"mikewoolf5","A5",2020-07-20 17:00:00,89.62,87.8,91.8,51.48,32.0111111111111,2020,"Jul",202,17
"mikewoolf5","A5",2020-07-20 18:00:00,85.71,82.8,88.2,58.54,29.8388888888889,2020,"Jul",202,18
"mikewoolf5","A5",2020-07-20 19:00:00,80,77.9,82.8,69.12,26.6666666666667,2020,"Jul",202,19
"mikewoolf5","A5",2020-07-20 20:00:00,76.14,75.2,78.4,71.22,24.5222222222222,2020,"Jul",202,20
"mikewoolf5","A5",2020-07-20 21:00:00,74.49,73.4,75.7,72.8,23.6055555555556,2020,"Jul",202,21
"mikewoolf5","A5",2020-07-20 22:00:00,72.84,71.8,74.1,74.24,22.6888888888889,2020,"Jul",202,22
"mikewoolf5","A5",2020-07-20 23:00:00,71.32,70.3,72.5,74.63,21.8444444444444,2020,"Jul",202,23
"mikewoolf5","A5",2020-07-21 00:00:00,70.23,69.3,71.2,72.28,21.2388888888889,2020,"Jul",203,0
"mikewoolf5","A5",2020-07-21 01:00:00,67.88,66.7,69.6,77.91,19.9333333333333,2020,"Jul",203,1
"mikewoolf5","A5",2020-07-21 02:00:00,65.24,64.6,66.9,76.88,18.4666666666667,2020,"Jul",203,2
"mikewoolf5","A5",2020-07-21 03:00:00,63.43,62.6,64.9,80.82,17.4611111111111,2020,"Jul",203,3
"mikewoolf5","A5",2020-07-21 04:00:00,62.47,61.9,63.5,81.7,16.9277777777778,2020,"Jul",203,4
"mikewoolf5","A5",2020-07-21 05:00:00,61.44,60.1,63.5,83.49,16.3555555555556,2020,"Jul",203,5
"mikewoolf5","A5",2020-07-21 06:00:00,62.6,60.8,65.1,81.96,17,2020,"Jul",203,6
"mikewoolf5","A5",2020-07-21 07:00:00,69.8,66.6,73.4,72.4,21,2020,"Jul",203,7
"mikewoolf5","A5",2020-07-21 08:00:00,76.28,73.9,79,60.51,24.6,2020,"Jul",203,8
"mikewoolf5","A5",2020-07-21 09:00:00,79.57,78.3,81.5,57.48,26.4277777777778,2020,"Jul",203,9
"mikewoolf5","A5",2020-07-21 10:00:00,81.81,81.5,83.1,55.88,27.6722222222222,2020,"Jul",203,10
"mikewoolf5","A5",2020-07-21 11:00:00,84.85,83.3,86.2,53.27,29.3611111111111,2020,"Jul",203,11
"mikewoolf5","A5",2020-07-21 12:00:00,90.23,86.9,92.5,44.81,32.35,2020,"Jul",203,12
"mikewoolf5","A5",2020-07-21 13:00:00,94.17,93,95.9,41.46,34.5388888888889,2020,"Jul",203,13
"mikewoolf5","A5",2020-07-21 14:00:00,94.17,93.6,95.4,42.88,34.5388888888889,2020,"Jul",203,14
"mikewoolf5","A5",2020-07-21 15:00:00,91.93,89.1,94.3,48.66,33.2944444444444,2020,"Jul",203,15
"mikewoolf5","A5",2020-07-21 16:00:00,89.88,89.1,90.7,50.71,32.1555555555556,2020,"Jul",203,16
"mikewoolf5","A5",2020-07-21 17:00:00,88.19,86.4,90,54.43,31.2166666666667,2020,"Jul",203,17
"mikewoolf5","A5",2020-07-21 18:00:00,82.9,80.1,86.5,58.83,28.2777777777778,2020,"Jul",203,18
"mikewoolf5","A5",2020-07-21 19:00:00,77.57,75.9,80.2,69.64,25.3166666666667,2020,"Jul",203,19
"mikewoolf5","A5",2020-07-21 20:00:00,74.5,73.4,76.3,73.06,23.6111111111111,2020,"Jul",203,20
"mikewoolf5","A5",2020-07-21 21:00:00,72.09,71.6,73.6,70.03,22.2722222222222,2020,"Jul",203,21
"mikewoolf5","A5",2020-07-21 22:00:00,71.15,70.2,72.5,69.38,21.75,2020,"Jul",203,22
"mikewoolf5","A5",2020-07-21 23:00:00,69.47,68.9,70.5,66.46,20.8166666666667,2020,"Jul",203,23
"mikewoolf5","A5",2020-07-22 00:00:00,67.21,65.3,69.4,70.92,19.5611111111111,2020,"Jul",204,0
"mikewoolf5","A5",2020-07-22 01:00:00,67.98,66,69.8,57.41,19.9888888888889,2020,"Jul",204,1
"mikewoolf5","A5",2020-07-22 02:00:00,66.28,63.9,70,63.63,19.0444444444444,2020,"Jul",204,2
"mikewoolf5","A5",2020-07-22 03:00:00,63.09,62.2,64.4,74.29,17.2722222222222,2020,"Jul",204,3
"mikewoolf5","A5",2020-07-22 04:00:00,60.76,59.4,63,79.58,15.9777777777778,2020,"Jul",204,4
"mikewoolf5","A5",2020-07-22 05:00:00,59.58,59.2,60.1,80.02,15.3222222222222,2020,"Jul",204,5
"mikewoolf5","A5",2020-07-22 06:00:00,61.14,59.9,63,80.03,16.1888888888889,2020,"Jul",204,6
"mikewoolf5","A5",2020-07-22 07:00:00,66.29,64.2,68.9,73.72,19.05,2020,"Jul",204,7
"mikewoolf5","A5",2020-07-22 08:00:00,72.25,70.3,74.8,62.69,22.3611111111111,2020,"Jul",204,8
"mikewoolf5","A5",2020-07-22 09:00:00,77.93,75,81.7,55.62,25.5166666666667,2020,"Jul",204,9
"mikewoolf5","A5",2020-07-22 10:00:00,83.95,81.5,86.7,48.22,28.8611111111111,2020,"Jul",204,10
"mikewoolf5","A5",2020-07-22 11:00:00,87.82,86.4,90.3,43.78,31.0111111111111,2020,"Jul",204,11
"mikewoolf5","A5",2020-07-22 12:00:00,91.94,90.1,94.1,40.08,33.3,2020,"Jul",204,12
"mikewoolf5","A5",2020-07-22 13:00:00,94.85,94.1,95.5,34.92,34.9166666666667,2020,"Jul",204,13
"mikewoolf5","A5",2020-07-22 14:00:00,95.1,94.3,95.7,34.88,35.0555555555556,2020,"Jul",204,14
"mikewoolf5","A5",2020-07-22 15:00:00,93.1,91.6,95.7,27.28,33.9444444444444,2020,"Jul",204,15
"mikewoolf5","A5",2020-07-22 16:00:00,92.8,91,94.6,23.35,33.7777777777778,2020,"Jul",204,16
"mikewoolf5","A5",2020-07-22 17:00:00,91.03,89.4,92.1,20.19,32.7944444444444,2020,"Jul",204,17
"mikewoolf5","A5",2020-07-22 18:00:00,87.28,84.6,90,21.55,30.7111111111111,2020,"Jul",204,18
"mikewoolf5","A5",2020-07-22 19:00:00,79.74,77,84.4,32.02,26.5222222222222,2020,"Jul",204,19
