"site2","Yr","Mnth.x","Julian","Hr","count","Mnth.y","degc_avg"
"A",2019,"Jun",164,17,0,"Jun",32.7166666666667
"A",2019,"Jun",164,18,0,"Jun",30.3444444444444
"A",2019,"Jun",164,19,0,"Jun",26.9555555555556
"A",2019,"Jun",164,20,0,"Jun",24.1666666666667
"A",2019,"Jun",164,21,0,"Jun",23.5111111111111
"A",2019,"Jun",164,22,0,"Jun",22.4388888888889
"A",2019,"Jun",164,23,0,"Jun",20.5722222222222
"A",2019,"Jun",165,0,0,"Jun",20.6111111111111
"A",2019,"Jun",165,1,0,"Jun",21.1833333333333
"A",2019,"Jun",165,2,0,"Jun",19.4277777777778
"A",2019,"Jun",165,3,0,"Jun",17.5555555555556
"A",2019,"Jun",165,4,0,"Jun",16.4777777777778
"A",2019,"Jun",165,5,0,"Jun",15.1166666666667
"A",2019,"Jun",165,6,0,"Jun",16.8166666666667
"A",2019,"Jun",165,7,0,"Jun",21.1277777777778
"A",2019,"Jun",165,8,0,"Jun",25.0388888888889
"A",2019,"Jun",165,9,0,"Jun",28.6444444444444
"A",2019,"Jun",165,10,0,"Jun",29.8
"A",2019,"Jun",165,11,0,"Jun",31.5
"A",2019,"Jun",165,12,0,"Jun",33.3833333333333
"A",2019,"Jun",165,13,0,"Jun",34.8944444444444
"A",2019,"Jun",165,14,0,"Jun",35.5333333333333
"A",2019,"Jun",165,15,0,"Jun",35.4277777777778
"A",2019,"Jun",165,16,0,"Jun",34.7722222222222
"A",2019,"Jun",165,17,0,"Jun",31.8111111111111
"A",2019,"Jun",165,18,0,"Jun",28.9055555555556
"A",2019,"Jun",165,19,0,"Jun",25.6611111111111
"A",2019,"Jun",165,20,0,"Jun",22.9833333333333
"A",2019,"Jun",165,21,0,"Jun",21.8277777777778
"A",2019,"Jun",165,22,0,"Jun",20.6166666666667
"A",2019,"Jun",165,23,0,"Jun",19.7888888888889
"A",2019,"Jun",166,0,0,"Jun",20.2
"A",2019,"Jun",166,1,0,"Jun",18.8555555555556
"A",2019,"Jun",166,2,0,"Jun",17.7888888888889
"A",2019,"Jun",166,3,0,"Jun",16.7666666666667
"A",2019,"Jun",166,4,0,"Jun",15.85
"A",2019,"Jun",166,5,0,"Jun",15.3555555555556
"A",2019,"Jun",166,6,0,"Jun",17.3
"A",2019,"Jun",166,7,0,"Jun",21.2
"A",2019,"Jun",166,8,0,"Jun",24.85
"A",2019,"Jun",166,9,0,"Jun",28.8
"A",2019,"Jun",166,10,0,"Jun",30.5444444444444
"A",2019,"Jun",166,11,0,"Jun",32.1277777777778
"A",2019,"Jun",166,12,0,"Jun",33.6888888888889
"A",2019,"Jun",166,13,0,"Jun",34.4611111111111
"A",2019,"Jun",166,14,0,"Jun",35.2333333333333
"A",2019,"Jun",166,15,0,"Jun",35.3055555555556
"A",2019,"Jun",166,16,0,"Jun",34.75
"A",2019,"Jun",166,17,0,"Jun",32.0666666666667
"A",2019,"Jun",166,18,0,"Jun",29.3222222222222
"A",2019,"Jun",166,19,0,"Jun",26.5166666666667
"A",2019,"Jun",166,20,0,"Jun",23.5222222222222
"A",2019,"Jun",166,21,0,"Jun",22.5777777777778
"A",2019,"Jun",166,22,0,"Jun",21.4222222222222
"A",2019,"Jun",166,23,0,"Jun",20.4222222222222
"A",2019,"Jun",167,0,0,"Jun",19.7388888888889
"A",2019,"Jun",167,1,0,"Jun",19.35
"A",2019,"Jun",167,2,1,"Jun",18.0833333333333
"A",2019,"Jun",167,3,0,"Jun",16.0166666666667
"A",2019,"Jun",167,4,0,"Jun",14.9944444444444
"A",2019,"Jun",167,5,0,"Jun",14.2388888888889
"A",2019,"Jun",167,6,0,"Jun",15.6277777777778
"A",2019,"Jun",167,7,0,"Jun",18.2666666666667
"A",2019,"Jun",167,8,0,"Jun",21.3777777777778
"A",2019,"Jun",167,9,0,"Jun",25.1444444444444
"A",2019,"Jun",167,10,0,"Jun",27.8611111111111
"A",2019,"Jun",167,11,0,"Jun",29.85
"A",2019,"Jun",167,12,0,"Jun",32.2666666666667
"A",2019,"Jun",167,13,0,"Jun",33.65
"A",2019,"Jun",167,14,0,"Jun",33.6388888888889
"A",2019,"Jun",167,15,0,"Jun",35.1333333333333
"A",2019,"Jun",167,16,0,"Jun",34.8777777777778
"A",2019,"Jun",167,17,0,"Jun",31.7222222222222
"A",2019,"Jun",167,18,0,"Jun",29.1444444444444
"A",2019,"Jun",167,19,0,"Jun",26
"A",2019,"Jun",167,20,0,"Jun",23.1444444444444
"A",2019,"Jun",167,21,0,"Jun",21.3
"A",2019,"Jun",167,22,0,"Jun",19.8388888888889
"A",2019,"Jun",167,23,0,"Jun",19.4555555555556
"A",2019,"Jun",168,0,0,"Jun",18.7388888888889
"A",2019,"Jun",168,1,0,"Jun",18.25
"A",2019,"Jun",168,2,0,"Jun",17.7111111111111
"A",2019,"Jun",168,3,0,"Jun",17.3611111111111
"A",2019,"Jun",168,4,0,"Jun",17.1555555555556
"A",2019,"Jun",168,5,0,"Jun",16.4055555555556
"A",2019,"Jun",168,6,0,"Jun",17.9611111111111
"A",2019,"Jun",168,7,0,"Jun",22.4555555555556
"A",2019,"Jun",168,8,0,"Jun",26.2333333333333
"A",2019,"Jun",168,9,0,"Jun",29.3777777777778
"A",2019,"Jun",168,10,0,"Jun",31.6777777777778
"A",2019,"Jun",168,11,0,"Jun",33.1944444444444
"A",2019,"Jun",168,12,0,"Jun",35.1888888888889
"A",2019,"Jun",168,13,0,"Jun",36.4666666666667
"A",2019,"Jun",168,14,0,"Jun",35.7944444444444
"A",2019,"Jun",168,15,0,"Jun",36.1944444444444
"A",2019,"Jun",168,16,0,"Jun",35.1944444444444
"A",2019,"Jun",168,17,0,"Jun",32.9555555555555
"A",2019,"Jun",168,18,0,"Jun",30.8
"A",2019,"Jun",168,19,0,"Jun",28.0333333333333
"A",2019,"Jun",168,20,0,"Jun",25.7666666666667
"A",2019,"Jun",168,21,0,"Jun",25.1277777777778
"A",2019,"Jun",168,22,0,"Jun",23.9555555555556
"A",2019,"Jun",168,23,0,"Jun",22.5166666666667
"A",2019,"Jun",169,0,0,"Jun",23.1444444444444
"A",2019,"Jun",169,1,0,"Jun",21.9333333333333
"A",2019,"Jun",169,2,0,"Jun",21.7722222222222
"A",2019,"Jun",169,3,0,"Jun",20.6833333333333
"A",2019,"Jun",169,4,0,"Jun",19.3666666666667
"A",2019,"Jun",169,5,0,"Jun",18.7777777777778
"A",2019,"Jun",169,6,0,"Jun",20.3666666666667
"A",2019,"Jun",169,7,0,"Jun",24.5777777777778
"A",2019,"Jun",169,8,0,"Jun",28.6
"A",2019,"Jun",169,9,0,"Jun",31.3388888888889
"A",2019,"Jun",169,10,0,"Jun",33.0611111111111
"A",2019,"Jun",169,11,0,"Jun",35.2555555555556
"A",2019,"Jun",169,12,0,"Jun",37.3333333333333
"A",2019,"Jun",169,13,0,"Jun",38.1611111111111
"A",2019,"Jun",169,14,0,"Jun",38.5
"A",2019,"Jun",169,15,0,"Jun",37.6388888888889
"A",2019,"Jun",169,16,0,"Jun",37.1777777777778
"A",2019,"Jun",169,17,0,"Jun",34.0722222222222
"A",2019,"Jun",169,18,0,"Jun",31.7
"A",2019,"Jun",169,19,0,"Jun",28.7555555555556
"A",2019,"Jun",169,20,0,"Jun",26.2888888888889
"A",2019,"Jun",169,21,0,"Jun",25.3777777777778
"A",2019,"Jun",169,22,0,"Jun",25.5166666666667
"A",2019,"Jun",169,23,0,"Jun",25.5111111111111
"A",2019,"Jun",170,0,0,"Jun",24.1444444444444
"A",2019,"Jun",170,1,0,"Jun",23.1
"A",2019,"Jun",170,2,0,"Jun",21.2166666666667
"A",2019,"Jun",170,3,0,"Jun",20.5722222222222
"A",2019,"Jun",170,4,0,"Jun",19.8055555555556
"A",2019,"Jun",170,5,0,"Jun",19.2388888888889
"A",2019,"Jun",170,6,0,"Jun",21.5444444444444
"A",2019,"Jun",170,7,0,"Jun",25.8388888888889
"A",2019,"Jun",170,8,0,"Jun",29.8888888888889
"A",2019,"Jun",170,9,0,"Jun",32.7388888888889
"A",2019,"Jun",170,10,0,"Jun",35.0722222222222
"A",2019,"Jun",170,11,0,"Jun",36.3888888888889
"A",2019,"Jun",170,12,0,"Jun",38.4333333333333
"A",2019,"Jun",170,13,0,"Jun",38.7611111111111
"A",2019,"Jun",170,14,0,"Jun",38.9833333333333
"A",2019,"Jun",170,15,0,"Jun",38.1055555555556
"A",2019,"Jun",170,16,0,"Jun",36.6666666666667
"A",2019,"Jun",170,17,0,"Jun",33.25
"A",2019,"Jun",170,18,0,"Jun",30.5888888888889
"A",2019,"Jun",170,19,0,"Jun",27.9055555555556
"A",2019,"Jun",170,20,0,"Jun",25.5111111111111
"A",2019,"Jun",170,21,0,"Jun",24.1388888888889
"A",2019,"Jun",170,22,0,"Jun",23.3333333333333
"A",2019,"Jun",170,23,0,"Jun",22.2333333333333
"A",2019,"Jun",171,0,0,"Jun",22.0055555555556
"A",2019,"Jun",171,1,0,"Jun",20.8722222222222
"A",2019,"Jun",171,2,0,"Jun",21.1333333333333
"A",2019,"Jun",171,3,0,"Jun",22.1388888888889
"A",2019,"Jun",171,4,0,"Jun",21.1722222222222
"A",2019,"Jun",171,5,0,"Jun",19.1611111111111
"A",2019,"Jun",171,6,0,"Jun",19.4388888888889
"A",2019,"Jun",171,7,0,"Jun",23.6166666666667
"A",2019,"Jun",171,8,0,"Jun",25.0333333333333
"A",2019,"Jun",171,9,0,"Jun",27.8444444444444
"A",2019,"Jun",171,10,0,"Jun",29.7111111111111
"A",2019,"Jun",171,11,0,"Jun",31.9388888888889
"A",2019,"Jun",171,12,0,"Jun",33.0555555555556
"A",2019,"Jun",171,13,0,"Jun",35.2944444444444
"A",2019,"Jun",171,14,0,"Jun",34.7388888888889
"A",2019,"Jun",171,15,0,"Jun",33.6222222222222
"A",2019,"Jun",171,16,0,"Jun",32.8777777777778
"A",2019,"Jun",171,17,0,"Jun",30.4222222222222
"A",2019,"Jun",171,18,0,"Jun",27.2944444444444
"A",2019,"Jun",171,19,0,"Jun",25.2055555555556
"A",2019,"Jun",171,20,0,"Jun",23.7555555555556
"A",2019,"Jun",171,21,0,"Jun",22.6555555555556
"A",2019,"Jun",171,22,0,"Jun",21.3611111111111
"A",2019,"Jun",171,23,0,"Jun",20.8777777777778
"A",2019,"Jun",172,0,0,"Jun",20.5277777777778
"A",2019,"Jun",172,1,0,"Jun",18.7944444444444
"A",2019,"Jun",172,2,0,"Jun",16.9333333333333
"A",2019,"Jun",172,3,0,"Jun",15.6388888888889
"A",2019,"Jun",172,4,0,"Jun",15.1611111111111
"A",2019,"Jun",172,5,0,"Jun",14.9333333333333
"A",2019,"Jun",172,6,0,"Jun",16.7611111111111
"A",2019,"Jun",172,7,0,"Jun",19.9888888888889
"A",2019,"Jun",172,8,0,"Jun",23.2333333333333
"A",2019,"Jun",172,9,0,"Jun",26.4555555555556
"A",2019,"Jun",172,10,0,"Jun",28.4055555555556
"A",2019,"Jun",172,11,0,"Jun",29.5833333333333
"A",2019,"Jun",172,12,0,"Jun",30.8666666666667
"A",2019,"Jun",172,13,0,"Jun",31.5833333333333
"A",2019,"Jun",172,14,0,"Jun",32.4888888888889
"A",2019,"Jun",172,15,0,"Jun",32.7277777777778
"A",2019,"Jun",172,16,0,"Jun",32.15
"A",2019,"Jun",172,17,0,"Jun",29.25
"A",2019,"Jun",172,18,0,"Jun",27.0944444444444
"A",2019,"Jun",172,19,0,"Jun",24.1888888888889
"A",2019,"Jun",172,20,0,"Jun",20.5666666666667
"A",2019,"Jun",172,21,0,"Jun",20.3555555555556
"A",2019,"Jun",172,22,0,"Jun",20.3777777777778
"A",2019,"Jun",172,23,0,"Jun",20.25
"A",2019,"Jun",173,0,0,"Jun",20.1944444444444
"A",2019,"Jun",173,1,0,"Jun",18.3777777777778
"A",2019,"Jun",173,2,0,"Jun",18.0277777777778
"A",2019,"Jun",173,3,0,"Jun",17.7055555555556
"A",2019,"Jun",173,4,0,"Jun",15.2
"A",2019,"Jun",173,5,0,"Jun",13.2777777777778
"A",2019,"Jun",173,6,0,"Jun",14.9833333333333
"A",2019,"Jun",173,7,0,"Jun",20.0611111111111
"A",2019,"Jun",173,8,0,"Jun",24.3777777777778
"A",2019,"Jun",173,9,0,"Jun",27.7388888888889
"A",2019,"Jun",173,10,0,"Jun",29.6666666666667
"A",2019,"Jun",173,11,0,"Jun",31.6888888888889
"A",2019,"Jun",173,12,0,"Jun",33.3166666666667
"A",2019,"Jun",173,13,0,"Jun",34.65
"A",2019,"Jun",173,14,0,"Jun",34.9888888888889
"A",2019,"Jun",173,15,0,"Jun",34.3944444444444
"A",2019,"Jun",173,16,0,"Jun",34.3333333333333
"A",2019,"Jun",173,17,0,"Jun",31.0611111111111
"A",2019,"Jun",173,18,0,"Jun",28.2666666666667
"A",2019,"Jun",173,19,0,"Jun",24.6833333333333
"A",2019,"Jun",173,20,0,"Jun",21.55
"A",2019,"Jun",173,21,0,"Jun",20.4166666666667
"A",2019,"Jun",173,22,0,"Jun",19.8277777777778
"A",2019,"Jun",173,23,0,"Jun",19.2388888888889
"A",2019,"Jun",174,0,0,"Jun",18.8166666666667
"A",2019,"Jun",174,1,0,"Jun",18.9944444444444
"A",2019,"Jun",174,2,0,"Jun",18.7777777777778
"A",2019,"Jun",174,3,0,"Jun",17.8277777777778
"A",2019,"Jun",174,4,0,"Jun",17.3222222222222
"A",2019,"Jun",174,5,0,"Jun",15.6833333333333
"A",2019,"Jun",174,6,0,"Jun",17.6555555555556
"A",2019,"Jun",174,7,0,"Jun",22.6444444444444
"A",2019,"Jun",174,8,0,"Jun",27.3888888888889
"A",2019,"Jun",174,9,0,"Jun",31.0111111111111
"A",2019,"Jun",174,10,0,"Jun",33.0388888888889
"A",2019,"Jun",174,11,0,"Jun",34.9888888888889
"A",2019,"Jun",174,12,0,"Jun",36.2111111111111
"A",2019,"Jun",174,13,0,"Jun",37.1333333333333
"A",2019,"Jun",174,14,0,"Jun",36.4833333333333
"A",2019,"Jun",174,15,0,"Jun",37.7444444444444
"A",2019,"Jun",174,16,0,"Jun",38.7611111111111
"A",2019,"Jun",174,17,0,"Jun",34.0666666666667
"A",2019,"Jun",174,18,0,"Jun",29.9277777777778
"A",2019,"Jun",174,19,0,"Jun",26.7333333333333
"A",2019,"Jun",174,20,0,"Jun",23.8777777777778
"A",2019,"Jun",174,21,0,"Jun",22.4055555555556
"A",2019,"Jun",174,22,0,"Jun",21.9055555555556
"A",2019,"Jun",174,23,0,"Jun",22.1
"A",2019,"Jun",175,0,0,"Jun",21.8333333333333
"A",2019,"Jun",175,1,0,"Jun",19.7166666666667
"A",2019,"Jun",175,2,0,"Jun",19.2555555555556
"A",2019,"Jun",175,3,0,"Jun",17.8666666666667
"A",2019,"Jun",175,4,0,"Jun",15.9833333333333
"A",2019,"Jun",175,5,0,"Jun",15.4444444444444
"A",2019,"Jun",175,6,0,"Jun",17.9222222222222
"A",2019,"Jun",175,7,0,"Jun",22.9055555555556
"A",2019,"Jun",175,8,0,"Jun",28.1555555555556
"A",2019,"Jun",175,9,0,"Jun",32.9611111111111
"A",2019,"Jun",175,10,0,"Jun",35.1277777777778
"A",2019,"Jun",175,11,0,"Jun",36.2833333333333
"A",2019,"Jun",175,12,0,"Jun",36.4722222222222
"A",2019,"Jun",175,13,0,"Jun",37.05
"A",2019,"Jun",175,14,0,"Jun",36.9611111111111
"A",2019,"Jun",175,15,0,"Jun",36.9611111111111
"A",2019,"Jun",175,16,0,"Jun",37.6
"A",2019,"Jun",175,17,0,"Jun",34.4944444444444
"A",2019,"Jun",175,18,0,"Jun",30.1611111111111
"A",2019,"Jun",175,19,0,"Jun",26.8666666666667
"A",2019,"Jun",175,20,0,"Jun",24.4222222222222
"A",2019,"Jun",175,21,0,"Jun",23.0222222222222
"A",2019,"Jun",175,22,0,"Jun",21.3833333333333
"A",2019,"Jun",175,23,0,"Jun",21.5833333333333
"A",2019,"Jun",176,0,0,"Jun",20.9777777777778
"A",2019,"Jun",176,1,0,"Jun",19.5611111111111
"A",2019,"Jun",176,2,0,"Jun",19.8722222222222
"A",2019,"Jun",176,3,0,"Jun",20.3277777777778
"A",2019,"Jun",176,4,0,"Jun",18.4611111111111
"A",2019,"Jun",176,5,0,"Jun",16.9333333333333
"A",2019,"Jun",176,6,0,"Jun",18.3944444444444
"A",2019,"Jun",176,7,0,"Jun",22.3166666666667
"A",2019,"Jun",176,8,0,"Jun",26.1555555555556
"A",2019,"Jun",176,9,0,"Jun",30.1277777777778
"A",2019,"Jun",176,10,0,"Jun",31.5555555555556
"A",2019,"Jun",176,11,0,"Jun",33.1611111111111
"A",2019,"Jun",176,12,0,"Jun",35.3888888888889
"A",2019,"Jun",176,13,0,"Jun",36.7277777777778
"A",2019,"Jun",176,14,0,"Jun",36.1444444444444
"A",2019,"Jun",176,15,0,"Jun",35.2944444444444
"A",2019,"Jun",176,16,0,"Jun",35.05
"A",2019,"Jun",176,17,0,"Jun",32.0944444444444
"A",2019,"Jun",176,18,0,"Jun",29.35
"A",2019,"Jun",176,19,0,"Jun",26.5888888888889
"A",2019,"Jun",176,20,0,"Jun",24.4222222222222
"A",2019,"Jun",176,21,0,"Jun",22.5166666666667
"A",2019,"Jun",176,22,0,"Jun",20.7666666666667
"A",2019,"Jun",176,23,0,"Jun",19.6277777777778
"A",2019,"Jun",177,0,0,"Jun",20.25
"A",2019,"Jun",177,1,0,"Jun",17.8166666666667
"A",2019,"Jun",177,2,0,"Jun",17.0055555555556
"A",2019,"Jun",177,3,0,"Jun",15.1666666666667
"A",2019,"Jun",177,4,0,"Jun",14.1388888888889
"A",2019,"Jun",177,5,0,"Jun",14.6277777777778
"A",2019,"Jun",177,6,0,"Jun",16.2111111111111
"A",2019,"Jun",177,7,0,"Jun",20.6444444444444
"A",2019,"Jun",177,8,0,"Jun",23.0944444444444
"A",2019,"Jun",177,9,0,"Jun",26.7888888888889
"A",2019,"Jun",177,10,0,"Jun",28.3944444444444
"A",2019,"Jun",177,11,0,"Jun",30.3111111111111
"A",2019,"Jun",177,12,0,"Jun",32.2666666666667
"A",2019,"Jun",177,13,0,"Jun",33.1833333333333
"A",2019,"Jun",177,14,0,"Jun",33.6555555555556
"A",2019,"Jun",177,15,0,"Jun",33.3222222222222
"A",2019,"Jun",177,16,0,"Jun",32.1111111111111
"A",2019,"Jun",177,17,0,"Jun",29.5555555555556
"A",2019,"Jun",177,18,0,"Jun",27.1277777777778
"A",2019,"Jun",177,19,0,"Jun",24.7722222222222
"A",2019,"Jun",177,20,0,"Jun",22.7611111111111
"A",2019,"Jun",177,21,0,"Jun",22.8
"A",2019,"Jun",177,22,0,"Jun",21.6555555555556
"A",2019,"Jun",177,23,0,"Jun",20.0555555555556
"A",2019,"Jun",178,0,0,"Jun",18.7
"A",2019,"Jun",178,1,0,"Jun",17.35
"A",2019,"Jun",178,2,0,"Jun",16.0166666666667
"A",2019,"Jun",178,3,0,"Jun",14.95
"A",2019,"Jun",178,4,0,"Jun",13.8944444444444
"A",2019,"Jun",178,5,0,"Jun",13.2277777777778
"A",2019,"Jun",178,6,0,"Jun",14.5444444444444
"A",2019,"Jun",178,7,0,"Jun",16.8222222222222
"A",2019,"Jun",178,8,0,"Jun",20.2055555555556
"A",2019,"Jun",178,9,0,"Jun",23.8666666666667
"A",2019,"Jun",178,10,0,"Jun",25.35
"A",2019,"Jun",178,11,0,"Jun",26.3888888888889
"A",2019,"Jun",178,12,0,"Jun",28.1833333333333
"A",2019,"Jun",178,13,0,"Jun",29.1111111111111
"A",2019,"Jun",178,14,0,"Jun",29.7388888888889
"A",2019,"Jun",178,15,0,"Jun",30.9611111111111
"A",2019,"Jun",178,16,0,"Jun",31.0222222222222
"A",2019,"Jun",178,17,0,"Jun",28.4888888888889
"A",2019,"Jun",178,18,0,"Jun",26.1333333333333
"A",2019,"Jun",178,19,0,"Jun",23.75
"A",2019,"Jun",178,20,0,"Jun",20.8444444444444
"A",2019,"Jun",178,21,0,"Jun",18.4277777777778
"A",2019,"Jun",178,22,0,"Jun",19.1277777777778
"A",2019,"Jun",178,23,0,"Jun",18.8666666666667
"A",2019,"Jun",179,0,0,"Jun",16.5111111111111
"A",2019,"Jun",179,1,0,"Jun",14.6666666666667
"A",2019,"Jun",179,2,0,"Jun",13.6333333333333
"A",2019,"Jun",179,3,0,"Jun",13.2333333333333
"A",2019,"Jun",179,4,0,"Jun",12.1333333333333
"A",2019,"Jun",179,5,0,"Jun",11.8555555555556
"A",2019,"Jun",179,6,0,"Jun",14.0111111111111
"A",2019,"Jun",179,7,0,"Jun",18.3555555555556
"A",2019,"Jun",179,8,0,"Jun",21.9388888888889
"A",2019,"Jun",179,9,0,"Jun",25.3333333333333
"A",2019,"Jun",179,10,0,"Jun",28.3722222222222
"A",2019,"Jun",179,11,0,"Jun",29.2222222222222
"A",2019,"Jun",179,12,0,"Jun",30.7944444444444
"A",2019,"Jun",179,13,0,"Jun",32.5833333333333
"A",2019,"Jun",179,14,0,"Jun",32.8444444444444
"A",2019,"Jun",179,15,0,"Jun",32.5833333333333
"A",2019,"Jun",179,16,0,"Jun",29.0222222222222
"A",2019,"Jun",179,17,0,"Jun",26.6
"A",2019,"Jun",179,18,0,"Jun",25.3222222222222
"A",2019,"Jun",179,19,0,"Jun",23.2222222222222
"A",2019,"Jun",179,20,0,"Jun",20.4333333333333
"A",2019,"Jun",179,21,0,"Jun",19.0833333333333
"A",2019,"Jun",179,22,0,"Jun",18.0333333333333
"A",2019,"Jun",179,23,0,"Jun",18.0111111111111
"A",2019,"Jun",180,0,0,"Jun",18.7888888888889
"A",2019,"Jun",180,1,0,"Jun",18.4333333333333
"A",2019,"Jun",180,2,0,"Jun",16.85
"A",2019,"Jun",180,3,0,"Jun",14.6777777777778
"A",2019,"Jun",180,4,0,"Jun",13.6833333333333
"A",2019,"Jun",180,5,0,"Jun",13.5555555555556
"A",2019,"Jun",180,6,0,"Jun",15.2888888888889
"A",2019,"Jun",180,7,0,"Jun",19.2
"A",2019,"Jun",180,8,0,"Jun",22.6833333333333
"A",2019,"Jun",180,9,0,"Jun",26.9555555555556
"A",2019,"Jun",180,10,0,"Jun",29.3222222222222
"A",2019,"Jun",180,11,0,"Jun",30.55
"A",2019,"Jun",180,12,0,"Jun",31.6277777777778
"A",2019,"Jun",180,13,0,"Jun",33.0777777777778
"A",2019,"Jun",180,14,0,"Jun",33.6
"A",2019,"Jun",180,15,0,"Jun",33.0333333333333
"A",2019,"Jun",180,16,0,"Jun",34.35
"A",2019,"Jun",180,17,0,"Jun",32.0222222222222
"A",2019,"Jun",180,18,0,"Jun",29.1277777777778
"A",2019,"Jun",180,19,0,"Jun",25.8777777777778
"A",2019,"Jun",180,20,0,"Jun",22.5055555555556
"A",2019,"Jun",180,21,0,"Jun",21.0555555555556
"A",2019,"Jun",180,22,0,"Jun",21.4611111111111
"A",2019,"Jun",180,23,0,"Jun",20.6833333333333
"A",2019,"Jun",181,0,0,"Jun",19.1
"A",2019,"Jun",181,1,0,"Jun",18.5444444444444
"A",2019,"Jun",181,2,0,"Jun",17.5611111111111
"A",2019,"Jun",181,3,0,"Jun",17.5944444444444
"A",2019,"Jun",181,4,2,"Jun",16.6055555555556
"A",2019,"Jun",181,5,0,"Jun",16.5333333333333
"A",2019,"Jun",181,6,0,"Jun",17.0777777777778
"A",2019,"Jun",181,7,0,"Jun",19.9333333333333
"A",2019,"Jun",181,8,0,"Jun",23.1722222222222
"A",2019,"Jun",181,9,0,"Jun",27.7277777777778
"A",2019,"Jun",181,10,0,"Jun",30.65
"A",2019,"Jun",181,11,0,"Jun",32.3944444444444
"A",2019,"Jun",181,12,0,"Jun",34.1555555555556
"A",2019,"Jun",181,13,0,"Jun",34.9
"A",2019,"Jun",181,14,0,"Jun",34.6166666666667
"A",2019,"Jun",181,15,0,"Jun",34.6555555555556
"A",2019,"Jun",181,16,0,"Jun",35.6555555555556
"A",2019,"Jun",181,17,0,"Jun",32.6166666666667
"A",2019,"Jun",181,18,0,"Jun",29.0333333333333
"A",2019,"Jun",181,19,0,"Jun",26.1444444444444
"A",2019,"Jun",181,20,0,"Jun",22.8444444444444
"A",2019,"Jun",181,21,0,"Jun",21.8777777777778
"A",2019,"Jun",181,22,0,"Jun",21.7777777777778
"A",2019,"Jun",181,23,0,"Jun",20.8888888888889
"A",2019,"Jul",182,0,0,"Jul",19.5888888888889
"A",2019,"Jul",182,1,0,"Jul",18.1333333333333
"A",2019,"Jul",182,2,0,"Jul",15.7888888888889
"A",2019,"Jul",182,3,0,"Jul",14.5166666666667
"A",2019,"Jul",182,4,0,"Jul",13.9611111111111
"A",2019,"Jul",182,5,0,"Jul",14.7166666666667
"A",2019,"Jul",182,6,0,"Jul",16.4444444444444
"A",2019,"Jul",182,7,0,"Jul",19.8555555555556
"A",2019,"Jul",182,8,0,"Jul",23.3333333333333
"A",2019,"Jul",182,9,0,"Jul",27.3222222222222
"A",2019,"Jul",182,10,0,"Jul",30.2388888888889
"A",2019,"Jul",182,11,0,"Jul",32.3777777777778
"A",2019,"Jul",182,12,0,"Jul",33.5277777777778
"A",2019,"Jul",182,13,0,"Jul",34.4777777777778
"A",2019,"Jul",182,14,0,"Jul",35.7388888888889
"A",2019,"Jul",182,15,0,"Jul",36.3388888888889
"A",2019,"Jul",182,16,0,"Jul",35.4777777777778
"A",2019,"Jul",182,17,0,"Jul",31.9611111111111
"A",2019,"Jul",182,18,0,"Jul",28.7111111111111
"A",2019,"Jul",182,19,0,"Jul",26.05
"A",2019,"Jul",182,20,0,"Jul",22.3277777777778
"A",2019,"Jul",182,21,0,"Jul",21.3722222222222
"A",2019,"Jul",182,22,0,"Jul",20.0611111111111
"A",2019,"Jul",182,23,0,"Jul",21.1222222222222
"A",2019,"Jul",183,0,0,"Jul",19.0833333333333
"A",2019,"Jul",183,1,0,"Jul",17.2277777777778
"A",2019,"Jul",183,2,0,"Jul",17.2944444444444
"A",2019,"Jul",183,3,0,"Jul",16.9333333333333
"A",2019,"Jul",183,4,0,"Jul",15.3888888888889
"A",2019,"Jul",183,5,0,"Jul",13.4611111111111
"A",2019,"Jul",183,6,0,"Jul",15.6277777777778
"A",2019,"Jul",183,7,0,"Jul",20.1555555555556
"A",2019,"Jul",183,8,0,"Jul",24.2888888888889
"A",2019,"Jul",183,9,0,"Jul",28.1111111111111
"A",2019,"Jul",183,10,0,"Jul",29.7833333333333
"A",2019,"Jul",183,11,0,"Jul",31.4888888888889
"A",2019,"Jul",183,12,0,"Jul",32.8777777777778
"A",2019,"Jul",183,13,0,"Jul",33.8555555555556
"A",2019,"Jul",183,14,0,"Jul",34.3111111111111
"A",2019,"Jul",183,15,0,"Jul",34.85
"A",2019,"Jul",183,16,0,"Jul",35.4055555555556
"A",2019,"Jul",183,17,0,"Jul",32.1277777777778
"A",2019,"Jul",183,18,0,"Jul",28.4333333333333
"A",2019,"Jul",183,19,0,"Jul",25.1166666666667
"A",2019,"Jul",183,20,0,"Jul",22.0833333333333
"A",2019,"Jul",183,21,0,"Jul",20.4
"A",2019,"Jul",183,22,0,"Jul",19.5166666666667
"A",2019,"Jul",183,23,0,"Jul",19.3611111111111
"A",2019,"Jul",184,0,0,"Jul",18.2777777777778
"A",2019,"Jul",184,1,0,"Jul",17.3222222222222
"A",2019,"Jul",184,2,0,"Jul",15.8611111111111
"A",2019,"Jul",184,3,0,"Jul",15.6555555555556
"A",2019,"Jul",184,4,0,"Jul",14.3777777777778
"A",2019,"Jul",184,5,0,"Jul",13.6722222222222
"A",2019,"Jul",184,6,0,"Jul",15.0333333333333
"A",2019,"Jul",184,7,0,"Jul",18.1833333333333
"A",2019,"Jul",184,8,0,"Jul",22.3333333333333
