"Yr","Mnth","Julian","Hr","site2","Hr2","Julian2"
2020,"Sep",264,5,"A5",11,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2019,"Sep",264,6,"A",12,263
2020,"Sep",264,6,"A4",12,263
2020,"Sep",264,6,"A4",12,263
2020,"Sep",264,6,"A4",12,263
2020,"Sep",264,6,"A4",12,263
2020,"Sep",264,6,"A4",12,263
2020,"Sep",264,6,"A5",12,263
2020,"Sep",264,9,"A5",15,263
2020,"Sep",264,12,"A1",18,263
2020,"Sep",264,12,"A1",18,263
2020,"Sep",264,12,"A1",18,263
2020,"Sep",264,12,"A1",18,263
2020,"Sep",264,15,"A3",21,263
2020,"Sep",264,15,"A3",21,263
2020,"Sep",264,15,"A3",21,263
2020,"Sep",265,0,"A1",6,264
2020,"Sep",265,0,"A2",6,264
2020,"Sep",265,1,"A2",7,264
2020,"Sep",265,1,"A2",7,264
2020,"Sep",265,1,"A2",7,264
2019,"Sep",265,2,"A",8,264
2019,"Sep",265,2,"A",8,264
2019,"Sep",265,2,"C",8,264
2020,"Sep",265,2,"A2",8,264
2020,"Sep",265,2,"A2",8,264
2020,"Sep",265,2,"A2",8,264
2020,"Sep",265,2,"A2",8,264
2020,"Sep",265,2,"A2",8,264
2020,"Sep",265,2,"A3",8,264
2020,"Sep",265,2,"A3",8,264
2020,"Sep",265,2,"A4",8,264
2020,"Sep",265,2,"A4",8,264
2020,"Sep",265,2,"A4",8,264
2020,"Sep",265,2,"A4",8,264
2020,"Sep",265,2,"A4",8,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2019,"Sep",265,3,"A",9,264
2020,"Sep",265,3,"A1",9,264
2020,"Sep",265,3,"A1",9,264
2020,"Sep",265,3,"A1",9,264
2020,"Sep",265,3,"A1",9,264
2020,"Sep",265,3,"A1",9,264
2020,"Sep",265,3,"A1",9,264
2020,"Sep",265,3,"A1",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A2",9,264
2020,"Sep",265,3,"A3",9,264
2020,"Sep",265,3,"A3",9,264
2020,"Sep",265,3,"A3",9,264
2020,"Sep",265,3,"A3",9,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2019,"Sep",265,4,"A",10,264
2020,"Sep",265,4,"A1",10,264
2020,"Sep",265,4,"A1",10,264
2020,"Sep",265,4,"A1",10,264
2020,"Sep",265,4,"A1",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A2",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A3",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A4",10,264
2020,"Sep",265,4,"A5",10,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"A",11,264
2019,"Sep",265,5,"C",11,264
2019,"Sep",265,5,"D",11,264
2019,"Sep",265,5,"D",11,264
2020,"Sep",265,5,"A3",11,264
2020,"Sep",265,5,"A3",11,264
2020,"Sep",265,5,"A3",11,264
2020,"Sep",265,5,"A3",11,264
2020,"Sep",265,5,"A3",11,264
2020,"Sep",265,5,"A3",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A4",11,264
2020,"Sep",265,5,"A5",11,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"A",12,264
2019,"Sep",265,6,"D",12,264
2020,"Sep",265,6,"A1",12,264
2020,"Sep",265,6,"A1",12,264
2020,"Sep",265,6,"A1",12,264
2020,"Sep",265,6,"A1",12,264
2020,"Sep",265,6,"A1",12,264
2020,"Sep",265,6,"A1",12,264
2020,"Sep",265,6,"A1",12,264
2020,"Sep",265,6,"A3",12,264
2020,"Sep",265,6,"A3",12,264
2020,"Sep",265,6,"A3",12,264
2020,"Sep",265,6,"A3",12,264
2020,"Sep",265,6,"A4",12,264
2020,"Sep",265,6,"A4",12,264
2020,"Sep",265,6,"A4",12,264
2020,"Sep",265,6,"A4",12,264
2020,"Sep",265,6,"A4",12,264
2020,"Sep",265,6,"A4",12,264
2020,"Sep",265,6,"A5",12,264
2020,"Sep",265,7,"A1",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,7,"A2",13,264
2020,"Sep",265,19,"A2",1,265
2020,"Sep",265,20,"A2",2,265
2020,"Sep",265,20,"A3",2,265
2020,"Sep",265,20,"A5",2,265
2020,"Sep",266,0,"A2",6,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,1,"C",7,265
2019,"Sep",266,2,"D",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A2",8,265
2020,"Sep",266,2,"A3",8,265
2020,"Sep",266,2,"A3",8,265
2020,"Sep",266,2,"A3",8,265
2020,"Sep",266,2,"A3",8,265
2020,"Sep",266,2,"A3",8,265
2020,"Sep",266,2,"A3",8,265
2020,"Sep",266,2,"A4",8,265
2020,"Sep",266,2,"A4",8,265
2020,"Sep",266,2,"A4",8,265
2020,"Sep",266,2,"A4",8,265
2020,"Sep",266,2,"A5",8,265
2020,"Sep",266,3,"A3",9,265
2020,"Sep",266,3,"A4",9,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A2",10,265
2020,"Sep",266,4,"A3",10,265
2020,"Sep",266,4,"A3",10,265
2020,"Sep",266,4,"A3",10,265
2020,"Sep",266,4,"A5",10,265
2019,"Sep",266,5,"C",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A2",11,265
2020,"Sep",266,5,"A3",11,265
2020,"Sep",266,5,"A3",11,265
2020,"Sep",266,5,"A3",11,265
2020,"Sep",266,5,"A3",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,5,"A4",11,265
2020,"Sep",266,6,"A2",12,265
2020,"Sep",266,6,"A2",12,265
2020,"Sep",266,6,"A2",12,265
2020,"Sep",266,6,"A2",12,265
2020,"Sep",266,6,"A2",12,265
2020,"Sep",266,6,"A2",12,265
2020,"Sep",266,6,"A3",12,265
2020,"Sep",266,6,"A3",12,265
2020,"Sep",266,6,"A3",12,265
2020,"Sep",266,6,"A4",12,265
2020,"Sep",266,6,"A4",12,265
2020,"Sep",266,6,"A4",12,265
2020,"Sep",266,6,"A4",12,265
2020,"Sep",266,8,"A3",14,265
2020,"Sep",266,9,"A2",15,265
2020,"Sep",266,10,"A3",16,265
2020,"Sep",266,10,"A3",16,265
2020,"Sep",266,10,"A5",16,265
2019,"Sep",267,1,"D",7,266
2019,"Sep",267,3,"A",9,266
2019,"Sep",267,4,"A",10,266
2019,"Sep",267,4,"A",10,266
2019,"Sep",267,4,"A",10,266
2019,"Sep",267,4,"A",10,266
2019,"Sep",267,4,"D",10,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"A",11,266
2019,"Sep",267,5,"B",11,266
2019,"Sep",267,6,"A",12,266
2019,"Sep",267,6,"A",12,266
2019,"Sep",267,6,"A",12,266
2019,"Sep",268,2,"D",8,267
2019,"Sep",268,3,"A",9,267
2019,"Sep",268,3,"A",9,267
2019,"Sep",268,3,"A",9,267
2019,"Sep",268,3,"A",9,267
2019,"Sep",268,3,"D",9,267
2019,"Sep",268,4,"A",10,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"A",11,267
2019,"Sep",268,5,"D",11,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,6,"A",12,267
2019,"Sep",268,8,"C",14,267
2019,"Sep",269,3,"A",9,268
2019,"Sep",269,3,"A",9,268
2019,"Sep",269,3,"A",9,268
2019,"Sep",269,3,"A",9,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"A",10,268
2019,"Sep",269,4,"C",10,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"A",11,268
2019,"Sep",269,5,"D",11,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,6,"A",12,268
2019,"Sep",269,8,"A",14,268
2019,"Sep",269,8,"A",14,268
2019,"Sep",269,8,"A",14,268
2019,"Sep",269,8,"A",14,268
2019,"Sep",269,9,"A",15,268
2019,"Sep",270,4,"D",10,269
2019,"Sep",270,5,"A",11,269
2019,"Sep",270,5,"A",11,269
2019,"Sep",270,5,"A",11,269
2019,"Sep",270,5,"A",11,269
2019,"Sep",270,5,"A",11,269
2019,"Sep",270,8,"A",14,269
2019,"Sep",270,8,"A",14,269
2019,"Sep",270,8,"A",14,269
2019,"Sep",270,8,"A",14,269
2019,"Sep",270,8,"A",14,269
2019,"Sep",270,9,"C",15,269
2019,"Sep",270,11,"A",17,269
2019,"Sep",270,11,"A",17,269
2019,"Sep",270,11,"A",17,269
2019,"Sep",270,11,"A",17,269
2019,"Sep",270,11,"A",17,269
2019,"Sep",270,12,"C",18,269
2019,"Sep",270,16,"A",22,269
2019,"Oct",275,19,"A",1,275
2019,"Oct",275,19,"A",1,275
2019,"Oct",275,19,"A",1,275
2019,"Oct",275,19,"A",1,275
2019,"Oct",275,20,"A",2,275
2019,"Oct",275,20,"A",2,275
2019,"Oct",275,20,"A",2,275
2019,"Oct",275,20,"A",2,275
2019,"Oct",275,20,"A",2,275
2019,"Oct",275,21,"A",3,275
2019,"Oct",275,21,"A",3,275
2019,"Oct",275,22,"A",4,275
2019,"Oct",275,22,"A",4,275
2019,"Oct",275,22,"A",4,275
2019,"Oct",275,22,"A",4,275
2019,"Oct",276,1,"A",7,275
2019,"Oct",276,3,"C",9,275
2019,"Oct",276,20,"A",2,276
2019,"Oct",276,21,"A",3,276
2019,"Oct",276,21,"A",3,276
2019,"Oct",276,22,"A",4,276
2019,"Oct",276,23,"A",5,276
2019,"Oct",276,23,"A",5,276
2019,"Oct",276,23,"A",5,276
2019,"Oct",276,23,"A",5,276
2019,"Oct",276,23,"A",5,276
2019,"Oct",276,23,"A",5,276
2019,"Oct",277,0,"A",6,276
2019,"Oct",278,21,"A",3,278
2019,"Oct",278,22,"A",4,278
2019,"Oct",278,22,"A",4,278
2019,"Oct",278,23,"A",5,278
2019,"Oct",278,23,"A",5,278
2019,"Oct",279,21,"A",3,279
2019,"Oct",280,2,"A",8,279
2019,"Oct",280,3,"A",9,279
2019,"Oct",280,3,"A",9,279
2019,"Oct",280,3,"A",9,279
2019,"Oct",280,3,"A",9,279
2019,"Oct",280,4,"A",10,279
2019,"Oct",280,4,"A",10,279
2019,"Oct",280,5,"A",11,279
2019,"Oct",280,5,"A",11,279
2019,"Oct",280,6,"A",12,279
2019,"Oct",280,6,"A",12,279
2019,"Oct",280,8,"A",14,279
2019,"Oct",280,8,"A",14,279
2019,"Oct",280,22,"A",4,280
2019,"Oct",280,23,"A",5,280
2019,"Oct",281,1,"C",7,280
2019,"Oct",281,2,"A",8,280
2019,"Oct",281,4,"A",10,280
2019,"Oct",281,21,"A",3,281
2019,"Oct",282,2,"A",8,281
2019,"Oct",282,3,"A",9,281
2019,"Oct",283,18,"A",0,283
2019,"Oct",284,11,"A",17,283
2019,"Oct",284,19,"A",1,284
2019,"Oct",284,19,"A",1,284
2019,"Oct",284,19,"A",1,284
2019,"Oct",285,19,"A",1,285
2019,"Oct",285,19,"A",1,285
2019,"Oct",285,20,"A",2,285
2019,"Oct",285,22,"A",4,285
2019,"Oct",287,20,"A",2,287
2019,"Oct",287,21,"A",3,287
2019,"Oct",287,22,"A",4,287
2019,"Oct",288,0,"A",6,287
2019,"Oct",288,20,"A",2,288
2019,"Oct",288,22,"A",4,288
2019,"Oct",288,23,"A",5,288
2019,"Oct",289,0,"A",6,288
2019,"Oct",289,6,"A",12,288
2019,"Oct",289,21,"A",3,289
2019,"Oct",290,0,"A",6,289
2019,"Oct",291,21,"A",3,291
2019,"Oct",293,2,"A",8,292
2019,"Oct",294,21,"A",3,294
2019,"Oct",294,22,"A",4,294
2019,"Oct",294,23,"A",5,294
2019,"Oct",294,23,"A",5,294
2019,"Oct",294,23,"A",5,294
2019,"Oct",296,5,"A",11,295
2019,"Oct",297,3,"A",9,296
2019,"Oct",297,10,"A",16,296
2019,"Oct",297,22,"A",4,297
2019,"Oct",298,0,"A",6,297
2019,"Oct",298,6,"A",12,297
2019,"Oct",298,22,"A",4,298
2019,"Oct",298,22,"A",4,298
2019,"Oct",298,22,"A",4,298
2019,"Oct",298,23,"A",5,298
2019,"Oct",298,23,"A",5,298
2019,"Oct",299,0,"A",6,298
2019,"Oct",299,0,"A",6,298
2019,"Oct",299,0,"A",6,298
2019,"Oct",299,0,"A",6,298
2019,"Oct",299,1,"A",7,298
2019,"Oct",299,1,"A",7,298
2019,"Oct",299,1,"A",7,298
2019,"Oct",299,1,"A",7,298
2019,"Oct",299,1,"A",7,298
2019,"Oct",299,2,"A",8,298
2019,"Oct",299,2,"A",8,298
2019,"Oct",299,2,"A",8,298
2019,"Oct",299,2,"A",8,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,3,"A",9,298
2019,"Oct",299,4,"A",10,298
2019,"Oct",299,4,"A",10,298
2019,"Oct",299,5,"A",11,298
2019,"Oct",299,5,"A",11,298
2019,"Oct",299,5,"A",11,298
2019,"Oct",299,5,"A",11,298
2019,"Oct",299,5,"A",11,298
2019,"Oct",299,5,"A",11,298
2019,"Oct",299,5,"A",11,298
2019,"Oct",299,5,"B",11,298
2019,"Oct",299,6,"A",12,298
2019,"Oct",299,21,"A",3,299
2019,"Oct",299,21,"A",3,299
2019,"Oct",300,0,"A",6,299
2019,"Oct",300,0,"A",6,299
2019,"Oct",300,0,"A",6,299
2019,"Oct",300,1,"A",7,299
2019,"Oct",300,1,"A",7,299
2019,"Oct",300,5,"B",11,299
2019,"Oct",300,6,"C",12,299
2019,"Oct",301,18,"A",0,301
2019,"Oct",301,18,"A",0,301
2019,"Oct",301,21,"B",3,301
2019,"Oct",302,17,"B",23,301
