"Date_time","degf_avg","degf_lo","degf_hi","rh_avg","site"
2020-05-17 16:00:00,81.92,80.8,83.5,43.11,"MWT4"
2020-05-17 17:00:00,78.45,76.1,81.1,47.14,"MWT4"
2020-05-17 18:00:00,73.94,70.7,76.6,56.72,"MWT4"
2020-05-17 19:00:00,68.69,66.7,71.1,68.18,"MWT4"
2020-05-17 20:00:00,67.77,67.3,68.7,68.28,"MWT4"
2020-05-17 21:00:00,67.18,66.7,68.2,67.11,"MWT4"
2020-05-17 22:00:00,66.79,66,67.5,65.04,"MWT4"
2020-05-17 23:00:00,65.16,64.6,66.4,67.43,"MWT4"
2020-05-18 00:00:00,62.52,60.3,65.1,80.21,"MWT4"
2020-05-18 01:00:00,60.64,60.3,61.3,88.64,"MWT4"
2020-05-18 02:00:00,60.53,60.3,61,85.94,"MWT4"
2020-05-18 03:00:00,60.79,60.4,61.3,81.52,"MWT4"
2020-05-18 04:00:00,59.78,58.6,61.5,80.24,"MWT4"
2020-05-18 05:00:00,57.28,55.6,59.4,85.58,"MWT4"
2020-05-18 06:00:00,57.38,56.1,59.7,90.47,"MWT4"
2020-05-18 07:00:00,64.73,61.3,66.6,64.98,"MWT4"
2020-05-18 08:00:00,67.26,65.1,69.4,58.43,"MWT4"
2020-05-18 09:00:00,68.45,66.2,70.9,53.21,"MWT4"
2020-05-18 10:00:00,72.15,71.1,73.8,44.21,"MWT4"
2020-05-18 11:00:00,71.87,69.8,75,44.32,"MWT4"
2020-05-18 12:00:00,74.26,72.5,76.5,40.14,"MWT4"
2020-05-18 13:00:00,76.38,74.1,78.6,35.11,"MWT4"
2020-05-18 14:00:00,75.03,73.2,78.1,40.28,"MWT4"
2020-05-18 15:00:00,72.92,71.6,75,53.51,"MWT4"
2020-05-18 16:00:00,70.46,69.1,72.1,56.86,"MWT4"
2020-05-18 17:00:00,69.25,66,70.7,56.52,"MWT4"
2020-05-18 18:00:00,63.63,62.1,66.2,63.06,"MWT4"
2020-05-18 19:00:00,60.8,58.8,62.6,69.97,"MWT4"
2020-05-18 20:00:00,58.59,58.1,59.5,79.46,"MWT4"
2020-05-18 21:00:00,58.61,57.7,59.4,71.18,"MWT4"
2020-05-18 22:00:00,58.74,57.2,60.1,56.07,"MWT4"
2020-05-18 23:00:00,55.36,54.1,57.4,62.15,"MWT4"
2020-05-19 00:00:00,53.14,50.9,54.7,66.77,"MWT4"
2020-05-19 01:00:00,50.3,49.3,51.3,74.56,"MWT4"
2020-05-19 02:00:00,48.94,48,49.8,77.31,"MWT4"
2020-05-19 03:00:00,47.82,47.1,48.4,80.82,"MWT4"
2020-05-19 04:00:00,46.14,45.3,47.5,86.43,"MWT4"
2020-05-19 05:00:00,46,45.5,46.8,87.18,"MWT4"
2020-05-19 06:00:00,50.53,46.8,55.2,79.58,"MWT4"
2020-05-19 07:00:00,57.45,55.6,59.7,64.3,"MWT4"
2020-05-19 08:00:00,62.4,60.6,64,55.1,"MWT4"
2020-05-19 09:00:00,65.44,64.6,66.2,51.57,"MWT4"
2020-05-19 10:00:00,67.57,66.6,69.1,47.82,"MWT4"
2020-05-19 11:00:00,69.83,68.5,71.8,43.67,"MWT4"
2020-05-19 12:00:00,71.07,68.4,73.9,43,"MWT4"
2020-05-19 13:00:00,69.79,66.6,73.4,47.83,"MWT4"
2020-05-19 14:00:00,72.29,69.6,74.3,42.34,"MWT4"
2020-05-19 15:00:00,72.34,71.4,73.9,44.25,"MWT4"
2020-05-19 16:00:00,69.96,69.1,71.4,49.03,"MWT4"
2020-05-19 17:00:00,68.94,68,70,50.35,"MWT4"
2020-05-19 18:00:00,66.13,63.7,69.3,52.75,"MWT4"
2020-05-19 19:00:00,61.8,60.3,64,68.08,"MWT4"
2020-05-19 20:00:00,59.3,58.3,60.8,75.77,"MWT4"
2020-05-19 21:00:00,57.22,55.4,58.8,79.34,"MWT4"
2020-05-19 22:00:00,55.05,54.3,55.9,81.88,"MWT4"
2020-05-19 23:00:00,53.16,52.3,54.7,80.06,"MWT4"
2020-05-20 00:00:00,52.93,52.3,54,77.14,"MWT4"
2020-05-20 01:00:00,51.65,50,52.9,81.37,"MWT4"
2020-05-20 02:00:00,48.38,46.8,50.5,89.76,"MWT4"
2020-05-20 03:00:00,46.78,46.2,47.3,90.09,"MWT4"
2020-05-20 04:00:00,45.8,45.1,46.6,91.2,"MWT4"
2020-05-20 05:00:00,45.22,44.8,46.2,92.97,"MWT4"
2020-05-20 06:00:00,48.22,46.2,51.1,92.55,"MWT4"
2020-05-20 07:00:00,56.05,52.5,59.7,74.18,"MWT4"
2020-05-20 08:00:00,61.91,59.7,64.2,63.29,"MWT4"
2020-05-20 09:00:00,65.78,64.9,67.3,54.87,"MWT4"
2020-05-20 10:00:00,68.76,67.5,70.3,52.61,"MWT4"
2020-05-20 11:00:00,72.3,71.2,73.2,47.59,"MWT4"
2020-05-20 12:00:00,75.01,73.9,76.3,39.36,"MWT4"
2020-05-20 13:00:00,77.72,76.5,78.4,35.2,"MWT4"
2020-05-20 14:00:00,79.56,79,79.9,33.09,"MWT4"
2020-05-20 15:00:00,79.09,78.1,80.2,33.71,"MWT4"
2020-05-20 16:00:00,77.21,75.9,78.8,38.95,"MWT4"
2020-05-20 17:00:00,74.95,73.6,76.6,38.05,"MWT4"
2020-05-20 18:00:00,71.88,70.2,73.9,41.07,"MWT4"
2020-05-20 19:00:00,67.46,64,70.5,50.39,"MWT4"
2020-05-20 20:00:00,60.85,58.8,63.9,64.48,"MWT4"
2020-05-20 21:00:00,58.37,57,59.5,66.13,"MWT4"
2020-05-20 22:00:00,56.78,56.3,57.4,70.25,"MWT4"
2020-05-20 23:00:00,58.15,57.6,58.6,64.5,"MWT4"
2020-05-21 00:00:00,58.16,57.2,59.5,64.28,"MWT4"
2020-05-21 01:00:00,56.88,54.7,58.3,66.08,"MWT4"
2020-05-21 02:00:00,55.05,54.3,55.6,65.78,"MWT4"
2020-05-21 03:00:00,53.15,51.8,55,70.18,"MWT4"
2020-05-21 04:00:00,52.05,50.7,53.4,69.4,"MWT4"
2020-05-21 05:00:00,51.27,50.7,52.3,71.71,"MWT4"
2020-05-21 06:00:00,53.86,52.3,57.4,73.53,"MWT4"
2020-05-21 07:00:00,60.83,57.7,64.8,60.91,"MWT4"
2020-05-21 08:00:00,68.45,65.7,71.4,50.36,"MWT4"
2020-05-21 09:00:00,74.18,72.5,75.6,43.51,"MWT4"
2020-05-21 10:00:00,77.97,76.5,79.5,39,"MWT4"
2020-05-21 11:00:00,81.05,80.4,81.9,36.1,"MWT4"
2020-05-21 12:00:00,82.97,82.4,83.3,34.55,"MWT4"
2020-05-21 13:00:00,84.54,83.5,85.3,32.41,"MWT4"
2020-05-21 14:00:00,85.43,84.4,86,32.56,"MWT4"
2020-05-21 15:00:00,85.48,84.7,86,34.07,"MWT4"
2020-05-21 16:00:00,83.68,82.4,85.5,36.03,"MWT4"
2020-05-21 17:00:00,81.23,79.9,82.8,38.3,"MWT4"
2020-05-21 18:00:00,77.6,74.8,80.1,45.98,"MWT4"
2020-05-21 19:00:00,71.15,68.4,74.7,60.47,"MWT4"
2020-05-21 20:00:00,66.25,64,68.5,65.13,"MWT4"
2020-05-21 21:00:00,62.59,60.6,64.6,59.5,"MWT4"
2020-05-21 22:00:00,61.49,61,62.4,60.2,"MWT4"
2020-05-21 23:00:00,60.55,59.4,61.5,66.93,"MWT4"
2020-05-22 00:00:00,60.33,59.5,61.2,67.5,"MWT4"
2020-05-22 01:00:00,58.81,58.3,59.9,65,"MWT4"
2020-05-22 02:00:00,57.51,56.5,59,67.8,"MWT4"
2020-05-22 03:00:00,57.93,57.4,58.6,65.74,"MWT4"
2020-05-22 04:00:00,56.1,54.5,58.3,74.08,"MWT4"
2020-05-22 05:00:00,55.33,53.8,57,74.92,"MWT4"
2020-05-22 06:00:00,58.18,56.3,61.9,78.14,"MWT4"
2020-05-22 07:00:00,66.29,62.8,70.3,57.82,"MWT4"
2020-05-22 08:00:00,71.69,70.2,73.9,44.17,"MWT4"
2020-05-22 09:00:00,75.04,74.1,75.9,41.65,"MWT4"
2020-05-22 10:00:00,79.07,77.4,80.6,35.66,"MWT4"
2020-05-22 11:00:00,82,80.6,83.5,32.78,"MWT4"
2020-05-22 12:00:00,84.43,83.7,85.5,29.73,"MWT4"
2020-05-22 13:00:00,85.01,84.4,85.5,29.14,"MWT4"
2020-05-22 14:00:00,85.26,84.4,86.4,30.19,"MWT4"
2020-05-22 15:00:00,84.03,82.8,85.3,28.31,"MWT4"
2020-05-22 16:00:00,81.22,79.5,83.1,28.54,"MWT4"
2020-05-22 17:00:00,78.23,76.5,79.9,31.96,"MWT4"
2020-05-22 18:00:00,74.98,73.2,76.8,34.52,"MWT4"
2020-05-22 19:00:00,71.08,68.9,73.6,37.63,"MWT4"
2020-05-22 20:00:00,68.64,68.4,69.3,36.18,"MWT4"
2020-05-22 21:00:00,67.83,66.6,68.9,33.25,"MWT4"
2020-05-22 22:00:00,65.43,63.9,67.1,33.92,"MWT4"
2020-05-22 23:00:00,62.21,61,63.9,34.14,"MWT4"
2020-05-23 00:00:00,63.23,61.2,64.4,33.88,"MWT4"
2020-05-23 01:00:00,59.49,57.4,61.7,43.55,"MWT4"
2020-05-23 02:00:00,56.23,55.4,56.8,46.93,"MWT4"
2020-05-23 03:00:00,56.52,54.9,58.1,42.07,"MWT4"
2020-05-23 04:00:00,55.68,54.5,57.9,42.74,"MWT4"
2020-05-23 05:00:00,53.37,52.7,54.1,48.61,"MWT4"
2020-05-23 06:00:00,54.34,53.2,56.5,64.77,"MWT4"
2020-05-23 07:00:00,61.88,57,66.4,50.37,"MWT4"
2020-05-23 08:00:00,68.61,66.6,70.3,37.83,"MWT4"
2020-05-23 09:00:00,72.63,70.9,74.3,34.79,"MWT4"
2020-05-23 10:00:00,76.06,74.5,78.3,32.55,"MWT4"
2020-05-23 11:00:00,78.66,77.2,80.1,29.83,"MWT4"
2020-05-23 12:00:00,81.93,80.1,82.9,26.87,"MWT4"
2020-05-23 13:00:00,84.15,82.9,85.1,26.84,"MWT4"
2020-05-23 14:00:00,85.03,84.6,85.8,26.22,"MWT4"
2020-05-23 15:00:00,84.76,84,85.1,25.45,"MWT4"
2020-05-23 16:00:00,82.53,81.3,83.5,26.78,"MWT4"
2020-05-23 17:00:00,79.45,78.3,81.1,31.03,"MWT4"
2020-05-23 18:00:00,75.98,73.4,78.1,36.68,"MWT4"
2020-05-23 19:00:00,69.06,65.7,72.7,51.41,"MWT4"
2020-05-23 20:00:00,62.78,61.2,65.1,51.25,"MWT4"
2020-05-23 21:00:00,61.8,60.6,63,45.94,"MWT4"
2020-05-23 22:00:00,61.03,59,62.6,42.09,"MWT4"
2020-05-23 23:00:00,59.3,57.6,60.8,41.16,"MWT4"
2020-05-24 00:00:00,57.68,57.2,58.1,43.19,"MWT4"
2020-05-24 01:00:00,56.52,55.8,57.2,44.84,"MWT4"
2020-05-24 02:00:00,55.96,55.6,56.5,43.78,"MWT4"
2020-05-24 03:00:00,54.36,53.1,56.1,50.84,"MWT4"
2020-05-24 04:00:00,54.21,53.4,54.7,48.27,"MWT4"
2020-05-24 05:00:00,52.96,52.7,53.2,54.38,"MWT4"
2020-05-24 06:00:00,55.98,53.2,59.7,61.45,"MWT4"
2020-05-24 07:00:00,64.57,60.6,68,47.32,"MWT4"
2020-05-24 08:00:00,72.98,68.9,76.6,38.92,"MWT4"
2020-05-24 09:00:00,79.36,77.2,80.8,34.26,"MWT4"
2020-05-24 10:00:00,82.72,81.3,84.6,32.08,"MWT4"
2020-05-24 11:00:00,85.63,84.7,86.7,28.73,"MWT4"
2020-05-24 12:00:00,87.26,86.7,88.2,26.12,"MWT4"
2020-05-24 13:00:00,89.01,88.7,89.6,25.61,"MWT4"
2020-05-24 14:00:00,89.68,89.4,90,25.88,"MWT4"
2020-05-24 15:00:00,89.58,88.7,90,27.39,"MWT4"
2020-05-24 16:00:00,87.13,85.8,88.5,32.18,"MWT4"
2020-05-24 17:00:00,84.03,82.9,85.8,35.65,"MWT4"
2020-05-24 18:00:00,81.47,80.2,82.6,42.55,"MWT4"
2020-05-29 08:00:00,78.36,77.9,79.3,58.18,"MWT4"
2020-05-29 09:00:00,83.68,81.3,85.3,48.58,"MWT4"
2020-05-29 10:00:00,86.86,84,89.6,45.58,"MWT4"
2020-05-29 11:00:00,90.98,90,91.8,41.66,"MWT4"
2020-05-29 12:00:00,92.12,90.1,93.4,40.76,"MWT4"
2020-05-29 13:00:00,92.24,90.9,94.3,34.2,"MWT4"
2020-05-29 14:00:00,91.79,89.6,93.6,30.29,"MWT4"
2020-05-29 15:00:00,92.43,90,93.7,22.64,"MWT4"
2020-05-29 16:00:00,86.92,85.3,89.1,27.14,"MWT4"
2020-05-29 17:00:00,80.97,77.7,85.3,33.9,"MWT4"
2020-05-29 18:00:00,75.73,73.9,77.9,40.9,"MWT4"
2020-05-29 19:00:00,69.78,67.1,73.4,53.52,"MWT4"
2020-05-29 20:00:00,67.06,66.6,67.8,55.92,"MWT4"
2020-05-29 21:00:00,66.73,66,67.6,52.1,"MWT4"
2020-05-29 22:00:00,65.16,64.2,66.6,55.73,"MWT4"
2020-05-29 23:00:00,63.6,63,64.6,58.76,"MWT4"
2020-05-30 00:00:00,63.1,62.4,63.9,60.42,"MWT4"
2020-05-30 01:00:00,61.91,61.2,63.1,63.46,"MWT4"
2020-05-30 02:00:00,60.74,60.3,61.7,67.38,"MWT4"
2020-05-30 03:00:00,60.56,59.2,61.9,68.74,"MWT4"
2020-05-30 04:00:00,59.37,58.1,60.1,74.62,"MWT4"
2020-05-30 05:00:00,57.63,57,58.3,80.6,"MWT4"
2020-05-30 06:00:00,61.26,59.2,63,73.39,"MWT4"
2020-05-30 07:00:00,65.98,64.2,68.2,63.73,"MWT4"
2020-05-30 08:00:00,68.57,67.8,69.4,57.46,"MWT4"
2020-05-30 09:00:00,71.27,69.6,72.3,51.71,"MWT4"
2020-05-30 10:00:00,73.18,72.1,74.7,46.32,"MWT4"
2020-05-30 11:00:00,77.1,75,79,40.19,"MWT4"
2020-05-30 12:00:00,76.98,75.9,78.1,40.23,"MWT4"
2020-05-30 13:00:00,77.14,76.5,77.9,43.64,"MWT4"
2020-05-30 14:00:00,76.4,75.2,78.6,47.42,"MWT4"
2020-05-30 15:00:00,75.05,74.3,75.9,46.98,"MWT4"
2020-05-30 16:00:00,74.07,72,75.7,47.33,"MWT4"
2020-05-30 17:00:00,70.12,69.3,72,54.45,"MWT4"
2020-05-30 18:00:00,68.8,67.6,69.8,56.76,"MWT4"
2020-05-30 19:00:00,65.93,64.8,67.6,60.88,"MWT4"
2020-05-30 20:00:00,63.79,63,65.3,63.98,"MWT4"
2020-05-30 21:00:00,62.75,61.7,63.9,65.18,"MWT4"
2020-05-30 22:00:00,61.48,60.8,62.4,67.91,"MWT4"
2020-05-30 23:00:00,60.01,58.6,61.5,71.29,"MWT4"
2020-05-31 00:00:00,58.43,57.6,59.4,74.76,"MWT4"
2020-05-31 01:00:00,56.78,55,58.3,79.89,"MWT4"
2020-05-31 02:00:00,54.74,53.8,55.4,83.67,"MWT4"
2020-05-31 03:00:00,54,52.9,55.2,85.58,"MWT4"
2020-05-31 04:00:00,57.76,56.1,58.8,83.14,"MWT4"
2020-05-31 05:00:00,59.44,58.8,60.1,81.97,"MWT4"
2020-05-31 06:00:00,61.18,60.3,62.2,80.21,"MWT4"
2020-05-31 07:00:00,63.63,62.4,65.8,70.49,"MWT4"
2020-05-31 08:00:00,68.53,66.9,70.5,61.18,"MWT4"
2020-05-31 09:00:00,72.62,71.4,73.8,55.44,"MWT4"
2020-05-31 10:00:00,75.66,73.8,78.8,51.95,"MWT4"
2020-05-31 11:00:00,77.86,77.2,79.7,48.46,"MWT4"
2020-05-31 12:00:00,78.4,76.8,80.1,47.22,"MWT4"
2020-05-31 13:00:00,78.81,77.9,79.9,48.17,"MWT4"
2020-05-31 14:00:00,79.38,78.3,80.8,48.22,"MWT4"
2020-05-31 15:00:00,78.98,78.1,80.6,44.23,"MWT4"
2020-05-31 16:00:00,77.55,77,78.8,50.57,"MWT4"
2020-05-31 17:00:00,78.01,77,78.8,50.69,"MWT4"
2020-05-31 18:00:00,75.34,73.6,77.5,61.79,"MWT4"
2020-05-31 19:00:00,71.76,70.3,73.8,73.04,"MWT4"
2020-05-31 20:00:00,69.35,68.2,70.9,78.48,"MWT4"
2020-05-31 21:00:00,66.36,64.8,68.4,79.96,"MWT4"
2020-05-31 22:00:00,63.72,62.6,65.3,80.13,"MWT4"
2020-05-31 23:00:00,63.87,63,64.6,74.8,"MWT4"
2020-06-01 00:00:00,64.5,64.2,64.9,78.49,"MWT4"
2020-06-01 01:00:00,64.33,63.1,65.1,77.81,"MWT4"
2020-06-01 02:00:00,61.76,60.8,63.5,82.38,"MWT4"
2020-06-01 03:00:00,61.07,60.8,61.5,85.71,"MWT4"
2020-06-01 04:00:00,60.67,59.7,61.5,85.99,"MWT4"
2020-06-01 05:00:00,59.86,59.2,60.4,88.45,"MWT4"
2020-06-01 06:00:00,62.23,61,63.7,82.4,"MWT4"
2020-06-01 07:00:00,65.31,64.4,66.4,73.98,"MWT4"
2020-06-01 08:00:00,68.16,66.9,69.4,69.04,"MWT4"
2020-06-01 09:00:00,71.03,70.3,72,63.58,"MWT4"
2020-06-01 10:00:00,74.36,72.5,77.5,57.84,"MWT4"
2020-06-01 11:00:00,80.38,78.6,82,48.31,"MWT4"
2020-06-01 12:00:00,82.58,80.6,84.7,43.64,"MWT4"
2020-06-01 13:00:00,83.93,82.2,85.5,43.96,"MWT4"
2020-06-01 14:00:00,85.79,84.6,87.3,41.44,"MWT4"
2020-06-01 15:00:00,82.62,81.3,84.6,47.69,"MWT4"
2020-06-01 16:00:00,81.43,80.4,82,50.03,"MWT4"
2020-06-01 17:00:00,79.49,78.8,80.4,58.94,"MWT4"
2020-06-01 18:00:00,77.59,76.1,79.2,59.08,"MWT4"
2020-06-01 19:00:00,73.76,72.3,75,64.65,"MWT4"
2020-06-01 20:00:00,70.7,69.4,72.7,68.95,"MWT4"
2020-06-01 21:00:00,67.82,66.9,69.4,73.92,"MWT4"
2020-06-01 22:00:00,66.86,66,67.8,73.05,"MWT4"
2020-06-01 23:00:00,65.75,65.3,66.4,71.9,"MWT4"
2020-06-02 00:00:00,65.03,64.6,65.8,69.62,"MWT4"
2020-06-02 01:00:00,64.85,63.3,66,67.63,"MWT4"
2020-06-02 02:00:00,62.2,60.6,63.7,74.83,"MWT4"
2020-06-02 03:00:00,60.81,60.1,61.5,76.38,"MWT4"
2020-06-02 04:00:00,59.88,59,60.8,80.52,"MWT4"
2020-06-02 05:00:00,59.62,59.2,60.4,76.42,"MWT4"
2020-06-02 06:00:00,61.63,60.1,64.2,78.39,"MWT4"
2020-06-02 07:00:00,69.56,65.7,73.4,65.07,"MWT4"
2020-06-02 08:00:00,78.15,74.7,80.6,49.05,"MWT4"
2020-06-02 09:00:00,82.43,81.7,83.1,42.96,"MWT4"
2020-06-02 10:00:00,84.73,83.1,86.5,42.7,"MWT4"
2020-06-02 11:00:00,87.11,85.6,88.7,40.58,"MWT4"
2020-06-02 12:00:00,89.84,87.6,91.4,37.57,"MWT4"
2020-06-02 13:00:00,92.08,91.2,92.8,35.57,"MWT4"
2020-06-02 14:00:00,91.39,90.7,92.1,38.4,"MWT4"
2020-06-02 15:00:00,92.69,91.8,93.7,38.58,"MWT4"
2020-06-02 16:00:00,89.73,87.4,91.8,45.23,"MWT4"
2020-06-02 17:00:00,86.53,84.7,88.2,52.74,"MWT4"
2020-06-02 18:00:00,83.23,81.1,85.5,56.77,"MWT4"
2020-06-02 19:00:00,78.43,76.6,81.3,69.64,"MWT4"
2020-06-02 20:00:00,73.58,72.1,76.5,69.22,"MWT4"
2020-06-02 21:00:00,71.09,70,72.5,67.97,"MWT4"
2020-06-02 22:00:00,70.45,69.4,71.1,63.55,"MWT4"
2020-06-02 23:00:00,70.67,70,71.6,58.1,"MWT4"
2020-06-03 00:00:00,70.96,70.5,71.4,55.41,"MWT4"
2020-06-03 01:00:00,69.32,67.8,71.2,59.86,"MWT4"
2020-06-03 02:00:00,66.69,65.5,68.4,65.61,"MWT4"
2020-06-03 03:00:00,67.48,66.7,68.2,59.51,"MWT4"
2020-06-03 04:00:00,66.16,65.3,67.3,64.43,"MWT4"
2020-06-03 05:00:00,65.26,64.6,66.4,65.25,"MWT4"
2020-06-03 06:00:00,66.83,65.3,68.5,67.71,"MWT4"
2020-06-03 07:00:00,73.68,69.8,77.2,59.92,"MWT4"
2020-06-03 08:00:00,81.23,78.1,84.2,50.83,"MWT4"
2020-06-03 09:00:00,87.83,85.6,90.1,43.24,"MWT4"
2020-06-03 10:00:00,90.7,89.1,92.8,39.29,"MWT4"
2020-06-03 11:00:00,94.04,92.8,95,39.26,"MWT4"
2020-06-03 12:00:00,96.61,95.7,97.7,38.23,"MWT4"
2020-06-03 13:00:00,97.77,97.2,98.4,37.08,"MWT4"
2020-06-03 14:00:00,98.22,97.5,98.8,38.89,"MWT4"
2020-06-03 15:00:00,97.02,96.3,97.9,41.31,"MWT4"
2020-06-03 16:00:00,93.49,91.8,96.6,43.87,"MWT4"
2020-06-03 17:00:00,89.74,87.8,92.1,55.5,"MWT4"
2020-06-03 18:00:00,85.79,82.6,88.3,59.21,"MWT4"
2020-06-03 19:00:00,80.09,78.8,82,70.08,"MWT4"
2020-06-03 20:00:00,77.02,75.9,78.6,67.47,"MWT4"
2020-06-03 21:00:00,75.21,74.8,75.7,62.98,"MWT4"
2020-06-03 22:00:00,76.47,75.4,77.2,53.11,"MWT4"
2020-06-03 23:00:00,76.13,74.5,77,52.8,"MWT4"
2020-06-04 00:00:00,73.13,71.6,74.3,57.71,"MWT4"
2020-06-04 01:00:00,69.93,68.5,71.4,61.84,"MWT4"
2020-06-04 02:00:00,67.63,66.6,69.1,64.22,"MWT4"
2020-06-04 03:00:00,66.96,65.7,68,64.1,"MWT4"
2020-06-04 04:00:00,65.14,64.6,65.7,70.17,"MWT4"
2020-06-04 05:00:00,64.43,64,65.1,73.36,"MWT4"
2020-06-04 06:00:00,66.75,65.3,68,80.31,"MWT4"
2020-06-04 07:00:00,72.73,68.5,77.5,66.04,"MWT4"
2020-06-04 08:00:00,81.99,78.1,85.8,53.31,"MWT4"
2020-06-04 09:00:00,88.85,86.4,90.5,45.88,"MWT4"
2020-06-04 10:00:00,91.93,90.7,92.8,39.14,"MWT4"
2020-06-04 11:00:00,94.53,93,95.7,37.78,"MWT4"
2020-06-04 12:00:00,97.18,95.9,98.1,38.05,"MWT4"
2020-06-04 13:00:00,98.53,98.1,99,37.55,"MWT4"
2020-06-04 14:00:00,99.14,98.8,99.3,41,"MWT4"
2020-06-04 15:00:00,98.11,96.3,99,44.1,"MWT4"
2020-06-04 16:00:00,93.83,91,95.7,46.26,"MWT4"
2020-06-04 17:00:00,89.95,88.7,90.9,52.66,"MWT4"
2020-06-04 18:00:00,85.88,84.2,88.2,66.56,"MWT4"
2020-06-04 19:00:00,81.56,78.6,83.8,70.13,"MWT4"
2020-06-04 20:00:00,76.18,73.8,78.1,62.34,"MWT4"
2020-06-04 21:00:00,76.54,73,79.7,42.14,"MWT4"
2020-06-04 22:00:00,79.99,79.2,80.4,32.82,"MWT4"
2020-06-04 23:00:00,78.43,77.4,79,34.49,"MWT4"
2020-06-05 00:00:00,76.69,75.9,77,36.93,"MWT4"
2020-06-05 01:00:00,74.84,73.8,75.7,38.68,"MWT4"
2020-06-05 02:00:00,72.89,71.6,74.1,40.53,"MWT4"
2020-06-05 03:00:00,70.73,68,72.3,46.29,"MWT4"
2020-06-05 04:00:00,69.53,67.1,71.4,49.92,"MWT4"
2020-06-05 05:00:00,69.41,68.9,70.5,52.84,"MWT4"
2020-06-05 06:00:00,68.86,68.4,69.4,65.23,"MWT4"
2020-06-05 07:00:00,70.98,69.4,73,59.17,"MWT4"
2020-06-05 08:00:00,71.93,70.5,73.6,54.11,"MWT4"
2020-06-05 09:00:00,71.65,70.7,72.5,54.36,"MWT4"
2020-06-05 10:00:00,74.58,71.1,78.4,52.73,"MWT4"
2020-06-05 11:00:00,81.23,78.1,83.7,44.28,"MWT4"
2020-06-05 12:00:00,84.57,83.8,85.5,38.13,"MWT4"
2020-06-05 13:00:00,86.13,85.6,86.7,35.73,"MWT4"
2020-06-05 14:00:00,87.24,86.4,88.3,34.71,"MWT4"
2020-06-05 15:00:00,84.07,82.9,86.5,38.01,"MWT4"
2020-06-05 16:00:00,81.02,80.1,83.7,40.92,"MWT4"
2020-06-05 17:00:00,78.55,76.1,81,42.52,"MWT4"
2020-06-05 18:00:00,74.62,73.4,75.9,47.48,"MWT4"
2020-06-05 19:00:00,73.03,72.5,73.4,48.33,"MWT4"
2020-06-05 20:00:00,71.13,69.8,72.3,45.3,"MWT4"
2020-06-05 21:00:00,69.57,69.1,70,41.75,"MWT4"
2020-06-05 22:00:00,67.67,66,68.7,41.75,"MWT4"
2020-06-05 23:00:00,64.96,64,65.8,36.82,"MWT4"
2020-06-06 00:00:00,63.31,62.6,64,35.93,"MWT4"
2020-06-06 01:00:00,60.95,59.7,62.8,42.98,"MWT4"
2020-06-06 02:00:00,57.22,55.8,59.2,56.02,"MWT4"
2020-06-06 03:00:00,54.27,53.1,55.6,66.57,"MWT4"
2020-06-06 04:00:00,52.13,51.3,52.9,74.23,"MWT4"
2020-06-06 05:00:00,49.89,49.3,51.1,78.04,"MWT4"
2020-06-06 06:00:00,52.47,49.8,55.9,83.63,"MWT4"
2020-06-06 07:00:00,60.39,56.7,62.2,68.75,"MWT4"
2020-06-06 08:00:00,64.61,62.1,66.7,59.44,"MWT4"
2020-06-06 09:00:00,69.25,67.1,71.2,51.31,"MWT4"
2020-06-06 10:00:00,72.8,71.4,74.3,45.14,"MWT4"
2020-06-06 11:00:00,76.14,74.8,78.6,41.73,"MWT4"
2020-06-06 12:00:00,78.71,78.1,79.5,41.2,"MWT4"
2020-06-08 11:00:00,75.88,75.6,76.3,31.6,"MWT4"
2020-06-08 12:00:00,77.45,76.5,79,29.66,"MWT4"
2020-06-08 13:00:00,80.58,79.7,81.5,27.18,"MWT4"
2020-06-08 14:00:00,81.6,81,82.4,26.3,"MWT4"
2020-06-08 15:00:00,82.13,81.1,83.1,24.88,"MWT4"
2020-06-08 16:00:00,80.37,79.3,81.9,25.91,"MWT4"
2020-06-08 17:00:00,78.28,77,79.9,27.79,"MWT4"
2020-06-08 18:00:00,75.46,73.4,77.4,30.02,"MWT4"
2020-06-08 19:00:00,69.93,65.3,73.8,44.27,"MWT4"
2020-06-08 20:00:00,62.63,60.8,65.3,53.93,"MWT4"
2020-06-08 21:00:00,61.41,59.9,62.6,47.39,"MWT4"
2020-06-08 22:00:00,59.51,57,63.3,56.04,"MWT4"
2020-06-08 23:00:00,57.18,56.1,58.3,54.01,"MWT4"
2020-06-09 00:00:00,56,55.4,56.5,49.27,"MWT4"
2020-06-09 01:00:00,55.4,54.1,56.5,48.18,"MWT4"
2020-06-09 02:00:00,55.61,54.9,56.8,48.46,"MWT4"
2020-06-09 03:00:00,53.45,52.7,55.6,54.78,"MWT4"
2020-06-09 04:00:00,50.72,48.7,53.1,68.71,"MWT4"
2020-06-09 05:00:00,50.44,48.9,53.8,63.37,"MWT4"
2020-06-09 06:00:00,57.08,53.8,60.8,46.05,"MWT4"
2020-06-09 07:00:00,63,60.8,66,45.77,"MWT4"
2020-06-09 08:00:00,71.02,67.6,74.3,33.63,"MWT4"
2020-06-09 09:00:00,77.87,75.6,79.9,31.18,"MWT4"
2020-06-09 10:00:00,81.9,80.4,83.1,29.39,"MWT4"
2020-06-09 11:00:00,85.12,83.8,86,26.48,"MWT4"
