"site","Date_time","degf_avg","degf_lo","degf_hi","rh_avg"
"MWoolf_west","2019-06-02 09:00:00",79.58,77.7,81.9,55.58
"MWoolf_west","2019-06-02 10:00:00",82.68,80.4,84.4,51.3
"MWoolf_west","2019-06-02 11:00:00",84.7,83.1,86.2,51.13
"MWoolf_west","2019-06-02 12:00:00",87.73,86.4,89.1,47.88
"MWoolf_west","2019-06-02 13:00:00",89.73,89.4,90.1,44.4
"MWoolf_west","2019-06-02 14:00:00",91.83,90.9,93.6,43.53
"MWoolf_west","2019-06-02 15:00:00",91.42,89.2,93.6,44.53
"MWoolf_west","2019-06-02 16:00:00",88.2,84.4,91.2,50.27
"MWoolf_west","2019-06-02 17:00:00",81.69,79.5,85.3,59.99
"MWoolf_west","2019-06-02 18:00:00",78.29,75.7,80.2,53.68
"MWoolf_west","2019-06-02 19:00:00",75.17,72.9,76.6,56.48
"MWoolf_west","2019-06-02 20:00:00",72.1,71.6,73,66.77
"MWoolf_west","2019-06-02 21:00:00",71.16,70.5,72.5,70.18
"MWoolf_west","2019-06-02 22:00:00",69.73,68.5,71.4,73.59
"MWoolf_west","2019-06-02 23:00:00",68.66,68.2,69.3,76.47
"MWoolf_west","2019-06-03 00:00:00",67.32,66.7,68.4,78.56
"MWoolf_west","2019-06-03 01:00:00",67.72,66.9,68.7,75.34
"MWoolf_west","2019-06-03 02:00:00",65.7,63.9,67.6,81.08
"MWoolf_west","2019-06-03 03:00:00",63.03,62.1,64.6,88.88
"MWoolf_west","2019-06-03 04:00:00",62.41,62.1,63.1,89.72
"MWoolf_west","2019-06-03 05:00:00",61.78,61.2,62.8,91.07
"MWoolf_west","2019-06-03 06:00:00",63.66,61.5,66.6,89.97
"MWoolf_west","2019-06-03 07:00:00",69.7,67.8,71.4,73.55
"MWoolf_west","2019-06-03 08:00:00",74.25,72.7,77.5,63.32
"MWoolf_west","2019-06-03 09:00:00",80.99,79,82.6,52.83
"MWoolf_west","2019-06-03 10:00:00",83.32,82.2,84,51.09
"MWoolf_west","2019-06-03 11:00:00",87.47,85.3,89.6,46.35
"MWoolf_west","2019-06-03 12:00:00",90.38,88.5,92.1,41.68
"MWoolf_west","2019-06-03 13:00:00",92.39,91.2,93.2,40.84
"MWoolf_west","2019-06-03 14:00:00",92.78,91.4,93.9,41.4
"MWoolf_west","2019-06-03 15:00:00",92.53,91,93.6,42.36
"MWoolf_west","2019-06-03 16:00:00",91.15,89.6,92.3,42.93
"MWoolf_west","2019-06-03 17:00:00",88.42,85.3,91.6,46.51
"MWoolf_west","2019-06-03 18:00:00",84.99,83.5,86,53.65
"MWoolf_west","2019-06-03 19:00:00",80.37,77,83.8,66.5
"MWoolf_west","2019-06-03 20:00:00",74.69,73,77.2,80.14
"MWoolf_west","2019-06-03 21:00:00",72.15,71.2,73.6,83.98
"MWoolf_west","2019-06-03 22:00:00",71.39,70.7,72.1,81.98
"MWoolf_west","2019-06-03 23:00:00",72.02,71.4,73.2,75.51
"MWoolf_west","2019-06-04 00:00:00",70.74,69.8,72.5,77.52
"MWoolf_west","2019-06-04 01:00:00",70.38,69.8,71.4,75.84
"MWoolf_west","2019-06-04 02:00:00",70.42,70,70.9,74.79
"MWoolf_west","2019-06-04 03:00:00",68.83,67.6,70.5,80.94
"MWoolf_west","2019-06-04 04:00:00",66.98,66,68.4,84.62
"MWoolf_west","2019-06-04 05:00:00",65.96,65.5,66.9,89.45
"MWoolf_west","2019-06-04 06:00:00",68.2,66.7,70.2,91.01
"MWoolf_west","2019-06-04 07:00:00",74.86,71.4,78.8,75.32
"MWoolf_west","2019-06-04 08:00:00",82.98,79.9,86.9,56.83
"MWoolf_west","2019-06-04 09:00:00",89.86,87.6,92.5,45.67
"MWoolf_west","2019-06-04 10:00:00",92.18,90.7,93.2,42.43
"MWoolf_west","2019-06-04 11:00:00",93.67,92.3,94.6,42.94
"MWoolf_west","2019-06-04 12:00:00",95.83,93.7,99.7,39.38
"MWoolf_west","2019-06-04 13:00:00",97.58,96.4,99.9,38.3
"MWoolf_west","2019-06-04 14:00:00",96.51,95.4,97.3,41.15
"MWoolf_west","2019-06-04 15:00:00",96.31,95.5,97.3,41.42
"MWoolf_west","2019-06-04 16:00:00",95.35,93.2,97.3,41.38
"MWoolf_west","2019-06-04 17:00:00",90.58,88.3,93.7,47.17
"MWoolf_west","2019-06-04 18:00:00",86.16,83.8,88.7,54
"MWoolf_west","2019-06-04 19:00:00",80.45,77.5,84.4,69.88
"MWoolf_west","2019-06-04 20:00:00",76.49,75.4,78.1,78.9
"MWoolf_west","2019-06-04 21:00:00",74.74,73.9,75.9,78.37
"MWoolf_west","2019-06-04 22:00:00",73.45,72.5,74.7,78.9
"MWoolf_west","2019-06-04 23:00:00",72.26,71.6,73.2,78.53
"MWoolf_west","2019-06-05 00:00:00",73.23,72.1,74.5,70.01
"MWoolf_west","2019-06-05 01:00:00",73.44,72,74.7,67.59
"MWoolf_west","2019-06-05 02:00:00",71.07,70.5,72.1,74.49
"MWoolf_west","2019-06-05 03:00:00",69.57,68.7,70.5,80.49
"MWoolf_west","2019-06-05 04:00:00",67.39,66.6,68.5,86.33
"MWoolf_west","2019-06-05 05:00:00",67.45,66.9,68,83.82
"MWoolf_west","2019-06-05 06:00:00",71.14,68.2,73.4,78.53
"MWoolf_west","2019-06-05 07:00:00",77.83,75.2,80.4,63.86
"MWoolf_west","2019-06-05 08:00:00",84.26,81.3,88.5,56.93
"MWoolf_west","2019-06-05 09:00:00",91.99,90,93.2,47.71
"MWoolf_west","2019-06-05 10:00:00",95.13,93.9,97.5,43.35
"MWoolf_west","2019-06-05 11:00:00",98.67,97.7,99.5,39.65
"MWoolf_west","2019-06-05 12:00:00",99.33,97.9,100.9,38.3
"MWoolf_west","2019-06-05 13:00:00",101.07,99.9,101.8,37.37
"MWoolf_west","2019-06-05 14:00:00",102.5,101.1,104.5,36.83
"MWoolf_west","2019-06-05 15:00:00",103.6,101.7,106.2,38.19
"MWoolf_west","2019-06-05 16:00:00",99.45,97.3,101.7,41.99
"MWoolf_west","2019-06-05 17:00:00",92.69,88.5,97.5,49.79
"MWoolf_west","2019-06-05 18:00:00",87.15,85.6,89.1,60.61
"MWoolf_west","2019-06-05 19:00:00",83.03,81,85.8,74.31
"MWoolf_west","2019-06-05 20:00:00",79.1,77.9,81.3,78.49
"MWoolf_west","2019-06-05 21:00:00",77.03,75.9,78.4,76.33
"MWoolf_west","2019-06-05 22:00:00",75.08,73.9,76.6,74.21
"MWoolf_west","2019-06-05 23:00:00",74.38,73.4,75.6,70.94
"MWoolf_west","2019-06-06 00:00:00",72.79,72,73.8,68.09
"MWoolf_west","2019-06-06 01:00:00",71.04,70.3,72.5,72.07
"MWoolf_west","2019-06-06 02:00:00",69.65,68.4,71.4,70.26
"MWoolf_west","2019-06-06 03:00:00",67.51,66.4,68.9,75.27
"MWoolf_west","2019-06-06 04:00:00",65.85,64.9,66.7,80.65
"MWoolf_west","2019-06-06 05:00:00",64.92,64.4,65.8,84.21
"MWoolf_west","2019-06-06 06:00:00",68.11,65.5,72.5,75.05
"MWoolf_west","2019-06-06 07:00:00",74.56,73,76.5,61.46
"MWoolf_west","2019-06-06 08:00:00",79.5,77.5,83.3,47.79
"MWoolf_west","2019-06-06 09:00:00",85.38,84,86.7,39.63
"MWoolf_west","2019-06-06 10:00:00",88.04,86.5,89.8,35.7
"MWoolf_west","2019-06-06 11:00:00",90.82,90,92.5,32.43
"MWoolf_west","2019-06-06 12:00:00",93.11,92.1,93.7,31.44
"MWoolf_west","2019-06-06 13:00:00",94.48,92.8,95.5,31.66
"MWoolf_west","2019-06-06 14:00:00",94.57,93.4,96.4,32.48
"MWoolf_west","2019-06-06 15:00:00",92.62,91,94.1,33.08
"MWoolf_west","2019-06-06 16:00:00",90.27,88.9,92.3,35
"MWoolf_west","2019-06-06 17:00:00",86.37,84.2,89.1,36.35
"MWoolf_west","2019-06-06 18:00:00",82.53,80.6,84.6,37.95
"MWoolf_west","2019-06-06 19:00:00",78.71,76.6,81,40.48
"MWoolf_west","2019-06-06 20:00:00",75.38,74.3,77,42.46
"MWoolf_west","2019-06-06 21:00:00",72.16,69.6,74.7,46.33
"MWoolf_west","2019-06-06 22:00:00",67.62,65.3,70,55.69
"MWoolf_west","2019-06-06 23:00:00",64.58,63.5,65.8,58.62
"MWoolf_west","2019-06-07 00:00:00",62.18,60.6,64,63.27
"MWoolf_west","2019-06-07 01:00:00",59.9,58.1,61.7,65.72
"MWoolf_west","2019-06-07 02:00:00",57.76,56.5,58.6,68.86
"MWoolf_west","2019-06-07 03:00:00",55.3,54.3,56.8,75.19
"MWoolf_west","2019-06-07 04:00:00",54.28,53.8,54.9,74.02
"MWoolf_west","2019-06-07 05:00:00",54.09,53.6,54.9,72.66
"MWoolf_west","2019-06-07 06:00:00",56.93,54.5,61.2,72.39
"MWoolf_west","2019-06-07 07:00:00",63.32,61.7,64.9,46.44
"MWoolf_west","2019-06-07 08:00:00",68.21,66,72,40.79
"MWoolf_west","2019-06-07 09:00:00",74.33,72.9,75.4,34.47
"MWoolf_west","2019-06-07 10:00:00",75.23,73.4,77,33.83
"MWoolf_west","2019-06-07 11:00:00",74.84,72.3,77.9,34.08
"MWoolf_west","2019-06-07 12:00:00",78.85,77.2,81.3,31.23
"MWoolf_west","2019-06-07 13:00:00",78.74,76.3,81,30.98
"MWoolf_west","2019-06-07 14:00:00",81.73,79.9,83.7,26.97
"MWoolf_west","2019-06-07 15:00:00",82.37,81.5,83.3,26.85
"MWoolf_west","2019-06-07 16:00:00",81.57,80.4,82.4,26.79
"MWoolf_west","2019-06-07 17:00:00",78.07,76.1,80.6,28.42
"MWoolf_west","2019-06-07 18:00:00",74.53,72.7,76.5,31.58
"MWoolf_west","2019-06-07 19:00:00",70.95,69.4,73.2,33.79
"MWoolf_west","2019-06-07 20:00:00",68.67,67.8,69.8,32.31
"MWoolf_west","2019-06-07 21:00:00",67.45,66.9,68.4,27.01
"MWoolf_west","2019-06-07 22:00:00",66.93,65.8,67.8,26.72
"MWoolf_west","2019-06-07 23:00:00",64.91,63.5,66.4,30.54
"MWoolf_west","2019-06-08 00:00:00",62.38,61.5,64,32.83
"MWoolf_west","2019-06-08 01:00:00",61.02,60.6,62.1,35.68
"MWoolf_west","2019-06-08 02:00:00",59.98,58.5,61.7,38.59
"MWoolf_west","2019-06-08 03:00:00",56.88,55.6,58.8,44.86
"MWoolf_west","2019-06-08 04:00:00",54.46,52.5,56.5,49.86
"MWoolf_west","2019-06-08 05:00:00",51.7,50.9,53.1,61.93
"MWoolf_west","2019-06-08 06:00:00",54.74,52,58.8,66.39
"MWoolf_west","2019-06-08 07:00:00",62.92,59.5,67.1,50.66
"MWoolf_west","2019-06-08 08:00:00",69.79,67.8,72.5,38.07
"MWoolf_west","2019-06-08 09:00:00",75.03,73.4,76.3,33.98
"MWoolf_west","2019-06-08 10:00:00",77.53,76.8,78.6,32.73
"MWoolf_west","2019-06-08 11:00:00",80.78,79.3,82.6,32.4
"MWoolf_west","2019-06-08 12:00:00",83.82,82.6,84.9,31.41
"MWoolf_west","2019-06-08 13:00:00",85.93,84.6,86.9,31.04
"MWoolf_west","2019-06-08 14:00:00",86.45,85.6,87.6,28.88
"MWoolf_west","2019-06-08 15:00:00",87.1,86.5,87.8,28.23
"MWoolf_west","2019-06-08 16:00:00",86.68,85.8,87.4,28.14
"MWoolf_west","2019-06-08 17:00:00",82.87,80.1,86.7,31.74
"MWoolf_west","2019-06-08 18:00:00",78.57,76.3,80.6,35.06
"MWoolf_west","2019-06-08 19:00:00",73.03,69.6,76.6,48.09
"MWoolf_west","2019-06-08 20:00:00",66.56,64.8,69.6,66.24
"MWoolf_west","2019-06-08 21:00:00",64.84,64.4,65.7,62.68
"MWoolf_west","2019-06-08 22:00:00",65.87,64.6,67.3,52.87
"MWoolf_west","2019-06-08 23:00:00",63.53,61.5,65.3,54.12
"MWoolf_west","2019-06-09 00:00:00",62.93,62.2,63.5,51.16
"MWoolf_west","2019-06-09 01:00:00",62.35,61.7,63.5,50.18
"MWoolf_west","2019-06-09 02:00:00",61.43,59.9,62.8,50.66
"MWoolf_west","2019-06-09 03:00:00",60.45,59.7,61,51.28
"MWoolf_west","2019-06-09 04:00:00",59.86,57.7,61.7,55.75
"MWoolf_west","2019-06-09 05:00:00",57.43,56.8,58.3,66.11
"MWoolf_west","2019-06-09 06:00:00",60.8,58.5,64.6,58.58
"MWoolf_west","2019-06-09 07:00:00",69.12,65.3,73.8,49.21
"MWoolf_west","2019-06-09 08:00:00",78.38,74.5,82.9,36.67
"MWoolf_west","2019-06-09 09:00:00",84.74,82.6,87.1,31.51
"MWoolf_west","2019-06-09 10:00:00",87.43,85.3,89.1,30.01
"MWoolf_west","2019-06-09 11:00:00",90.41,88,92.7,27.31
"MWoolf_west","2019-06-09 12:00:00",93.58,91.4,95.4,27.45
"MWoolf_west","2019-06-09 13:00:00",95.08,93.9,96.3,26.96
"MWoolf_west","2019-06-09 14:00:00",97.16,95.9,98.4,26.96
"MWoolf_west","2019-06-09 15:00:00",96.66,95.9,98.2,29.25
"MWoolf_west","2019-06-09 16:00:00",96.56,94.5,97.7,32.42
"MWoolf_west","2019-06-09 17:00:00",90.89,85.5,95,51.02
"MWoolf_west","2019-06-09 18:00:00",82.68,80.2,85.8,65.32
"MWoolf_west","2019-06-09 19:00:00",78.21,75.4,80.8,72.4
"MWoolf_west","2019-06-09 20:00:00",73.54,71.6,75.9,68.78
"MWoolf_west","2019-06-09 21:00:00",70.76,69.8,72.3,69.25
"MWoolf_west","2019-06-09 22:00:00",69.52,68,70.9,69.3
"MWoolf_west","2019-06-09 23:00:00",67.37,66.4,68.5,72.46
"MWoolf_west","2019-06-10 00:00:00",67.4,66.7,69.1,63.48
"MWoolf_west","2019-06-10 01:00:00",70.77,70.3,71.8,49.28
"MWoolf_west","2019-06-10 02:00:00",69.7,68,71.2,52.45
"MWoolf_west","2019-06-10 03:00:00",66.32,65.5,68.2,60.34
"MWoolf_west","2019-06-10 04:00:00",65.57,64.6,66.4,60.17
"MWoolf_west","2019-06-10 05:00:00",66.32,65.7,67.3,65.56
"MWoolf_west","2019-06-10 06:00:00",67.55,66,69.8,78.88
"MWoolf_west","2019-06-10 07:00:00",73.55,70.3,77.2,74.37
"MWoolf_west","2019-06-10 08:00:00",81.88,78.3,86,46.34
"MWoolf_west","2019-06-10 09:00:00",88.71,85.5,91,36.58
"MWoolf_west","2019-06-10 10:00:00",92.08,88.5,94.8,35.21
"MWoolf_west","2019-06-10 11:00:00",96.34,93.6,100,33.81
"MWoolf_west","2019-06-10 12:00:00",100.6,99.7,101.5,29.9
"MWoolf_west","2019-06-10 13:00:00",100.83,99.7,101.7,31.32
"MWoolf_west","2019-06-10 14:00:00",102.38,101.8,103.6,31.15
"MWoolf_west","2019-06-10 15:00:00",100.53,97.9,103.1,38.59
"MWoolf_west","2019-06-10 16:00:00",94.86,88.7,99.1,50.39
"MWoolf_west","2019-06-10 17:00:00",87.33,86.5,88.9,66.73
"MWoolf_west","2019-06-10 18:00:00",84.51,82.2,86.7,75.15
"MWoolf_west","2019-06-10 19:00:00",78.28,74.8,82.4,78.47
"MWoolf_west","2019-06-10 20:00:00",73.44,72,75.2,73.38
"MWoolf_west","2019-06-10 21:00:00",74.55,71.6,78.3,50.61
"MWoolf_west","2019-06-10 22:00:00",77.39,75,79,36.56
"MWoolf_west","2019-06-10 23:00:00",77.17,76.6,77.7,35.88
"MWoolf_west","2019-06-11 00:00:00",76.42,74.7,78.1,38.01
"MWoolf_west","2019-06-11 01:00:00",73.25,72.3,75.4,41.5
"MWoolf_west","2019-06-11 02:00:00",70.57,68.9,72.9,49.66
"MWoolf_west","2019-06-11 03:00:00",67.63,66.9,69.3,53.08
"MWoolf_west","2019-06-11 04:00:00",67.53,64.4,69.6,54.96
"MWoolf_west","2019-06-11 05:00:00",63.13,62.4,64.6,76.08
"MWoolf_west","2019-06-11 06:00:00",67.34,65.1,68.5,76.88
"MWoolf_west","2019-06-11 07:00:00",73.11,69.1,77.9,72.02
"MWoolf_west","2019-06-11 08:00:00",86.54,80.1,94.8,51.59
"MWoolf_west","2019-06-11 09:00:00",90.73,89.2,95,48.33
"MWoolf_west","2019-06-11 10:00:00",95.5,90.1,98.4,39.37
"MWoolf_west","2019-06-11 11:00:00",100.09,98.1,102.6,34.58
"MWoolf_west","2019-06-11 12:00:00",99.45,98.6,100.4,43.22
"MWoolf_west","2019-06-11 13:00:00",97.95,96.8,99.3,46.74
"MWoolf_west","2019-06-11 14:00:00",100.52,99.9,101.1,39.45
"MWoolf_west","2019-06-11 15:00:00",96.53,94.3,102,44.98
"MWoolf_west","2019-06-11 16:00:00",97.6,95,99.3,46.93
"MWoolf_west","2019-06-11 17:00:00",92.46,88.5,97.5,48.88
"MWoolf_west","2019-06-11 18:00:00",86.41,83.8,88.3,60.59
"MWoolf_west","2019-06-11 19:00:00",80.23,77.7,83.7,74.46
"MWoolf_west","2019-06-11 20:00:00",75.73,73.9,78.1,73.77
"MWoolf_west","2019-06-11 21:00:00",73.38,72.7,74.5,68.36
"MWoolf_west","2019-06-11 22:00:00",75.23,74.3,76.5,54.78
"MWoolf_west","2019-06-11 23:00:00",77.48,76.8,78.1,47.58
"MWoolf_west","2019-06-12 00:00:00",74.37,72.9,77.7,51.93
"MWoolf_west","2019-06-12 01:00:00",72.61,72,73.4,57.08
"MWoolf_west","2019-06-12 02:00:00",71.61,70.7,72.7,63.22
"MWoolf_west","2019-06-12 03:00:00",70.52,69.4,71.6,63.21
"MWoolf_west","2019-06-12 04:00:00",72.44,72,72.9,49.2
"MWoolf_west","2019-06-12 05:00:00",71.11,70.3,72.7,54.13
"MWoolf_west","2019-06-12 06:00:00",71.43,70.7,72.5,64.88
"MWoolf_west","2019-06-12 07:00:00",76.99,73.8,80.8,66.33
"MWoolf_west","2019-06-12 08:00:00",86.44,82,91.8,53.63
"MWoolf_west","2019-06-12 09:00:00",94.9,93,100,43.81
"MWoolf_west","2019-06-12 10:00:00",99.46,98.6,100.4,37.97
"MWoolf_west","2019-06-12 11:00:00",100.95,99.9,103.3,38.19
"MWoolf_west","2019-06-12 12:00:00",103.89,102,105.3,36.55
"MWoolf_west","2019-06-12 13:00:00",103.54,103.1,104.4,35.74
"MWoolf_west","2019-06-12 14:00:00",103.45,102.2,105.1,38.13
"MWoolf_west","2019-06-12 15:00:00",106.27,103.5,107.6,38.85
"MWoolf_west","2019-06-12 16:00:00",101.5,98.2,103.3,39.51
"MWoolf_west","2019-06-12 17:00:00",97.03,96.1,98.2,28.07
"MWoolf_west","2019-06-12 18:00:00",93.66,90.3,96.8,29.88
"MWoolf_west","2019-06-12 19:00:00",88.43,86.9,90.3,32.63
"MWoolf_west","2019-06-12 20:00:00",86.14,85.6,87.1,32.92
"MWoolf_west","2019-06-12 21:00:00",85.89,83.7,86.7,32.32
"MWoolf_west","2019-06-12 22:00:00",80.46,77.5,85.6,41.51
"MWoolf_west","2019-06-12 23:00:00",81.28,79.7,82.9,35.93
"MWoolf_west","2019-06-13 00:00:00",79.32,77.2,80.4,36.62
"MWoolf_west","2019-06-13 01:00:00",74.72,72.5,78.4,46.06
"MWoolf_west","2019-06-13 02:00:00",70.49,68,73,60.02
"MWoolf_west","2019-06-13 03:00:00",67.08,66.2,68.5,73.02
"MWoolf_west","2019-06-13 04:00:00",66.04,65.1,66.9,73.93
"MWoolf_west","2019-06-13 05:00:00",64.73,64.2,65.8,79.68
"MWoolf_west","2019-06-13 06:00:00",67.66,65.7,70.3,79.04
"MWoolf_west","2019-06-13 07:00:00",74.13,72,76.5,58.15
"MWoolf_west","2019-06-13 08:00:00",80.08,77.7,83.8,50.29
"MWoolf_west","2019-06-13 09:00:00",85.53,83.8,87.1,43.93
"MWoolf_west","2019-06-13 10:00:00",87.84,87.1,89.2,44.43
"MWoolf_west","2019-06-13 11:00:00",91.52,88.7,93.7,40.79
"MWoolf_west","2019-06-13 12:00:00",95.22,93.7,98.1,38.18
"MWoolf_west","2019-06-13 13:00:00",97.38,95.5,99.1,36.63
"MWoolf_west","2019-06-13 14:00:00",98.32,96.3,100,36.53
"MWoolf_west","2019-06-13 15:00:00",97.13,95,98.4,38.07
"MWoolf_west","2019-06-13 16:00:00",94.66,92.5,95.7,38.83
"MWoolf_west","2019-06-13 17:00:00",90.89,88.3,93.2,43.85
"MWoolf_west","2019-06-13 18:00:00",86.62,84.4,88.9,49.27
"MWoolf_west","2019-06-13 19:00:00",80.52,78.1,84.7,55.09
"MWoolf_west","2019-06-13 20:00:00",75.5,73.2,78.4,60.48
"MWoolf_west","2019-06-13 21:00:00",74.32,72.9,75.4,47.18
"MWoolf_west","2019-06-13 22:00:00",72.39,70.7,74.8,51.97
"MWoolf_west","2019-06-13 23:00:00",69.03,67.6,71.2,58.43
"MWoolf_west","2019-06-14 00:00:00",69.1,67.8,70.2,48.08
"MWoolf_west","2019-06-14 01:00:00",70.13,69.4,71.2,46.13
"MWoolf_west","2019-06-14 02:00:00",66.97,64.9,69.8,53.09
"MWoolf_west","2019-06-14 03:00:00",63.6,62.6,65.5,63
"MWoolf_west","2019-06-14 04:00:00",61.66,59.7,63.5,71.23
"MWoolf_west","2019-06-14 05:00:00",59.21,58.5,60.1,79.58
"MWoolf_west","2019-06-14 06:00:00",62.27,60.3,66,82.69
"MWoolf_west","2019-06-14 07:00:00",70.03,67.3,73.4,64.38
"MWoolf_west","2019-06-14 08:00:00",77.07,74.5,81.5,48.02
"MWoolf_west","2019-06-14 09:00:00",83.56,82.2,84.6,43.04
"MWoolf_west","2019-06-14 10:00:00",85.64,84.7,86.5,41.68
"MWoolf_west","2019-06-14 11:00:00",88.7,86.4,92.3,38.35
"MWoolf_west","2019-06-14 12:00:00",92.09,90.5,93.7,34.01
"MWoolf_west","2019-06-14 13:00:00",94.81,93.2,96.1,33.73
"MWoolf_west","2019-06-14 14:00:00",95.96,95.2,96.8,34.08
"MWoolf_west","2019-06-14 15:00:00",95.77,94.8,97.3,34.78
"MWoolf_west","2019-06-14 16:00:00",94.59,92.8,97.5,36.02
"MWoolf_west","2019-06-14 17:00:00",89.26,85.5,94.5,42.16
"MWoolf_west","2019-06-14 18:00:00",84.03,82,86.2,50.8
"MWoolf_west","2019-06-14 19:00:00",78.19,75.2,82.2,68.99
"MWoolf_west","2019-06-14 20:00:00",73.37,71.6,75.6,73.88
"MWoolf_west","2019-06-14 21:00:00",71.29,70.3,72.1,71.37
"MWoolf_west","2019-06-14 22:00:00",69.11,67.6,70.9,76.19
"MWoolf_west","2019-06-14 23:00:00",67.62,66.9,68.4,71.28
"MWoolf_west","2019-06-15 00:00:00",68.36,66.2,69.4,63.4
"MWoolf_west","2019-06-15 01:00:00",65.94,64.8,66.7,69.89
"MWoolf_west","2019-06-15 02:00:00",64.02,63.1,65.3,79.28
"MWoolf_west","2019-06-15 03:00:00",62.18,61.5,63.7,82.42
"MWoolf_west","2019-06-15 04:00:00",60.53,59.7,62.1,83.36
"MWoolf_west","2019-06-15 05:00:00",59.64,59.2,60.3,88.3
"MWoolf_west","2019-06-15 06:00:00",63.14,61.2,65.7,86.83
"MWoolf_west","2019-06-15 07:00:00",70.16,66.9,73.4,61.54
"MWoolf_west","2019-06-15 08:00:00",76.73,74.7,79.7,46.91
"MWoolf_west","2019-06-15 09:00:00",83.84,81.5,86,42.31
"MWoolf_west","2019-06-15 10:00:00",86.98,85.6,88.7,39.88
"MWoolf_west","2019-06-15 11:00:00",89.83,88.3,91.9,37.33
"MWoolf_west","2019-06-15 12:00:00",92.64,90.9,94.1,36.51
"MWoolf_west","2019-06-15 13:00:00",94.03,92.7,96.3,37.22
"MWoolf_west","2019-06-15 14:00:00",95.42,92.8,97.3,38.36
"MWoolf_west","2019-06-15 15:00:00",95.55,94.6,96.6,37.16
"MWoolf_west","2019-06-15 16:00:00",94.55,93.6,95.4,38.9
"MWoolf_west","2019-06-15 17:00:00",89.72,86.5,93.9,42.15
"MWoolf_west","2019-06-15 18:00:00",84.78,82.9,87.1,48.67
"MWoolf_west","2019-06-15 19:00:00",79.73,76.5,83.3,58.16
"MWoolf_west","2019-06-15 20:00:00",74.34,73.4,76.6,63.43
"MWoolf_west","2019-06-15 21:00:00",72.64,70.5,74.8,60.9
"MWoolf_west","2019-06-15 22:00:00",70.56,69.8,71.2,61.67
"MWoolf_west","2019-06-15 23:00:00",68.76,67.3,70.9,60.73
"MWoolf_west","2019-06-16 00:00:00",67.53,67.1,68,52.55
"MWoolf_west","2019-06-16 01:00:00",66.83,65.8,68.2,54.9
"MWoolf_west","2019-06-16 02:00:00",64.55,62.6,66.6,65.98
"MWoolf_west","2019-06-16 03:00:00",60.83,59.4,63,79.77
"MWoolf_west","2019-06-16 04:00:00",58.99,58.1,60.1,85.18
"MWoolf_west","2019-06-16 05:00:00",57.63,57.4,58.6,88.88
"MWoolf_west","2019-06-16 06:00:00",60.13,58.3,62.2,80.47
"MWoolf_west","2019-06-16 07:00:00",64.88,63.5,66.9,69.14
"MWoolf_west","2019-06-16 08:00:00",70.48,68.2,73.4,60.2
"MWoolf_west","2019-06-16 09:00:00",77.26,74.8,79.5,51.22
"MWoolf_west","2019-06-16 10:00:00",82.15,79.5,84.4,44.43
"MWoolf_west","2019-06-16 11:00:00",85.73,84.2,87.8,40.63
"MWoolf_west","2019-06-16 12:00:00",90.08,88.2,92.1,35.91
"MWoolf_west","2019-06-16 13:00:00",92.57,91.4,93.6,35.43
"MWoolf_west","2019-06-16 14:00:00",92.55,91,93.9,34.85
"MWoolf_west","2019-06-16 15:00:00",95.24,92.8,97.9,33.74
"MWoolf_west","2019-06-16 16:00:00",94.78,93.7,96.3,32.61
"MWoolf_west","2019-06-16 17:00:00",89.1,86.2,94.1,37.65
"MWoolf_west","2019-06-16 18:00:00",84.46,81.9,86.5,49.89
"MWoolf_west","2019-06-16 19:00:00",78.8,75.9,82,67.08
"MWoolf_west","2019-06-16 20:00:00",73.66,71.8,76.1,73.1
"MWoolf_west","2019-06-16 21:00:00",70.34,68.9,72.3,73.87
"MWoolf_west","2019-06-16 22:00:00",67.71,66.6,69.1,75.35
"MWoolf_west","2019-06-16 23:00:00",67.02,66.2,68.5,76.57
"MWoolf_west","2019-06-17 00:00:00",65.73,64.8,66.9,76.2
"MWoolf_west","2019-06-17 01:00:00",64.85,64.4,65.7,74.49
"MWoolf_west","2019-06-17 02:00:00",63.88,63.1,65.5,73.3
"MWoolf_west","2019-06-17 03:00:00",63.25,62.8,63.9,72.46
"MWoolf_west","2019-06-17 04:00:00",62.88,61.9,64,75.85
"MWoolf_west","2019-06-17 05:00:00",61.53,61,62.6,82.33
"MWoolf_west","2019-06-17 06:00:00",64.33,62.1,68.2,81.23
"MWoolf_west","2019-06-17 07:00:00",72.42,69.6,75.7,58.37
"MWoolf_west","2019-06-17 08:00:00",79.22,77,82.9,48.38
"MWoolf_west","2019-06-17 09:00:00",84.88,82,86.9,42.75
"MWoolf_west","2019-06-17 10:00:00",89.02,88,90.7,40.52
"MWoolf_west","2019-06-17 11:00:00",91.75,90,94.1,38.61
"MWoolf_west","2019-06-17 12:00:00",95.34,93.9,96.4,35.9
"MWoolf_west","2019-06-17 13:00:00",97.64,96.3,98.6,33.93
"MWoolf_west","2019-06-17 14:00:00",96.43,94.8,98.8,37.87
"MWoolf_west","2019-06-17 15:00:00",97.15,95.9,98.2,37.98
"MWoolf_west","2019-06-17 16:00:00",95.35,94.1,97.2,38.98
"MWoolf_west","2019-06-17 17:00:00",91.32,88.7,94.8,44.21
"MWoolf_west","2019-06-17 18:00:00",87.44,85.5,89.4,48.27
"MWoolf_west","2019-06-17 19:00:00",82.46,79.5,85.8,57.53
